transaction_id,date,city,branch_id,account_no,amount,status
TXN536425,2025-05-08,Bangalore,BAN-1,ACC49478,9482.56,FAILED
TXN979568,2025-05-08,Bangalore,BAN-1,ACC29294,2701.26,SUCCESS
TXN705065,2025-05-08,Bangalore,BAN-1,ACC40473,6370.08,SUCCESS
TXN496800,2025-05-08,Bangalore,BAN-1,ACC97505,5329.84,FAILED
TXN857824,2025-05-08,Bangalore,BAN-1,ACC48983,8859.72,SUCCESS
TXN309109,2025-05-08,Bangalore,BAN-1,ACC66604,9933.15,SUCCESS
TXN528991,2025-05-08,Bangalore,BAN-1,ACC20866,9787.62,SUCCESS
TXN462989,2025-05-08,Bangalore,BAN-1,ACC58450,4314.03,SUCCESS
TXN983175,2025-05-08,Bangalore,BAN-1,ACC19781,6745.56,SUCCESS
TXN774394,2025-05-08,Bangalore,BAN-1,ACC36852,7959.8,SUCCESS
TXN983207,2025-05-08,Bangalore,BAN-1,ACC19896,2421.18,SUCCESS
TXN787665,2025-05-08,Bangalore,BAN-1,ACC91433,8247.11,SUCCESS
TXN456721,2025-05-08,Bangalore,BAN-1,ACC97428,2084.88,SUCCESS
TXN740707,2025-05-08,Bangalore,BAN-1,ACC99826,9670.91,SUCCESS
TXN747930,2025-05-08,Bangalore,BAN-1,ACC81398,2432.68,SUCCESS
TXN867421,2025-05-08,Bangalore,BAN-1,ACC60282,8621.57,SUCCESS
TXN426312,2025-05-08,Bangalore,BAN-1,ACC58840,7471.47,FAILED
TXN547410,2025-05-08,Bangalore,BAN-1,ACC73014,5849.11,FAILED
TXN215384,2025-05-08,Bangalore,BAN-1,ACC23386,8428.49,SUCCESS
TXN546809,2025-05-08,Bangalore,BAN-1,ACC90883,5887.3,SUCCESS
TXN289958,2025-05-08,Bangalore,BAN-1,ACC54588,4499.93,PENDING
TXN764130,2025-05-08,Bangalore,BAN-1,ACC82013,2920.36,SUCCESS
TXN460706,2025-05-08,Bangalore,BAN-1,ACC31527,4472.69,SUCCESS
TXN304525,2025-05-08,Bangalore,BAN-1,ACC70048,8578.65,SUCCESS
TXN473299,2025-05-08,Bangalore,BAN-1,ACC14758,5022.44,SUCCESS
TXN892491,2025-05-08,Bangalore,BAN-1,ACC24642,1170.06,SUCCESS
TXN909522,2025-05-08,Bangalore,BAN-1,ACC57154,8483.44,SUCCESS
TXN836579,2025-05-08,Bangalore,BAN-1,ACC95620,792.8,FAILED
TXN367022,2025-05-08,Bangalore,BAN-1,ACC18213,4236.22,SUCCESS
TXN585895,2025-05-08,Bangalore,BAN-1,ACC78605,3850.5,PENDING
TXN678822,2025-05-08,Bangalore,BAN-1,ACC41529,2931.3,SUCCESS
TXN811231,2025-05-08,Bangalore,BAN-1,ACC56242,8425.85,SUCCESS
TXN211040,2025-05-08,Bangalore,BAN-1,ACC19269,2537.82,PENDING
TXN536164,2025-05-08,Bangalore,BAN-1,ACC36207,6643.08,SUCCESS
TXN733479,2025-05-08,Bangalore,BAN-1,ACC90655,5086.16,SUCCESS
TXN888651,2025-05-08,Bangalore,BAN-1,ACC33212,4964.81,SUCCESS
TXN713173,2025-05-08,Bangalore,BAN-1,ACC43192,6947.37,SUCCESS
TXN911888,2025-05-08,Bangalore,BAN-1,ACC54154,7198.36,SUCCESS
TXN789952,2025-05-08,Bangalore,BAN-1,ACC28705,1343.87,FAILED
TXN212667,2025-05-08,Bangalore,BAN-1,ACC17375,8311.23,SUCCESS
TXN575108,2025-05-08,Bangalore,BAN-1,ACC56006,8475.18,SUCCESS
TXN378490,2025-05-08,Bangalore,BAN-1,ACC76717,3817.33,SUCCESS
TXN718397,2025-05-08,Bangalore,BAN-1,ACC74061,3478.31,SUCCESS
TXN338299,2025-05-08,Bangalore,BAN-1,ACC13522,6569.73,SUCCESS
TXN614846,2025-05-08,Bangalore,BAN-1,ACC33677,9505.12,SUCCESS
TXN209136,2025-05-08,Bangalore,BAN-1,ACC68429,3215.8,SUCCESS
TXN458319,2025-05-08,Bangalore,BAN-1,ACC90136,6748.43,SUCCESS
TXN588222,2025-05-08,Bangalore,BAN-1,ACC36020,2406.6,SUCCESS
TXN648068,2025-05-08,Bangalore,BAN-1,ACC19206,3663.05,SUCCESS
TXN400507,2025-05-08,Bangalore,BAN-1,ACC73759,6298.09,SUCCESS
TXN750847,2025-05-08,Bangalore,BAN-1,ACC76797,7290.53,SUCCESS
TXN251486,2025-05-08,Bangalore,BAN-1,ACC53212,3756.95,SUCCESS
TXN610558,2025-05-08,Bangalore,BAN-1,ACC14764,4929.29,SUCCESS
TXN948176,2025-05-08,Bangalore,BAN-1,ACC32773,7877.74,SUCCESS
TXN401563,2025-05-08,Bangalore,BAN-1,ACC84653,9144.39,SUCCESS
TXN323088,2025-05-08,Bangalore,BAN-1,ACC28706,8820.4,SUCCESS
TXN123275,2025-05-08,Bangalore,BAN-1,ACC50072,1398.41,FAILED
TXN372756,2025-05-08,Bangalore,BAN-1,ACC40047,9140.07,SUCCESS
TXN595527,2025-05-08,Bangalore,BAN-1,ACC91087,3276.23,SUCCESS
TXN821557,2025-05-08,Bangalore,BAN-1,ACC52317,4432.9,SUCCESS
TXN280546,2025-05-08,Bangalore,BAN-1,ACC40406,639.85,SUCCESS
TXN153596,2025-05-08,Bangalore,BAN-1,ACC68289,5825.21,SUCCESS
TXN281041,2025-05-08,Bangalore,BAN-1,ACC31079,8118.77,SUCCESS
TXN711480,2025-05-08,Bangalore,BAN-1,ACC55548,8837.68,SUCCESS
TXN469669,2025-05-08,Bangalore,BAN-1,ACC24294,5331.36,PENDING
TXN989949,2025-05-08,Bangalore,BAN-1,ACC23365,7719.14,SUCCESS
TXN868978,2025-05-08,Bangalore,BAN-1,ACC80586,4301.22,SUCCESS
TXN745277,2025-05-08,Bangalore,BAN-1,ACC47440,8397.51,SUCCESS
TXN252482,2025-05-08,Bangalore,BAN-1,ACC98001,4933.64,SUCCESS
TXN414016,2025-05-08,Bangalore,BAN-1,ACC12919,7751.15,SUCCESS
TXN945658,2025-05-08,Bangalore,BAN-1,ACC90426,336.86,SUCCESS
TXN112240,2025-05-08,Bangalore,BAN-1,ACC70487,3932.57,SUCCESS
TXN731842,2025-05-07,Bangalore,BAN-1,ACC45932,709.12,SUCCESS
TXN539880,2025-05-07,Bangalore,BAN-1,ACC76616,8417.66,SUCCESS
TXN736710,2025-05-07,Bangalore,BAN-1,ACC50484,869.91,SUCCESS
TXN940709,2025-05-07,Bangalore,BAN-1,ACC30516,5513.56,SUCCESS
TXN217405,2025-05-07,Bangalore,BAN-1,ACC55993,9018.78,PENDING
TXN884647,2025-05-07,Bangalore,BAN-1,ACC89060,4875.56,FAILED
TXN634494,2025-05-07,Bangalore,BAN-1,ACC35050,6238.3,SUCCESS
TXN339940,2025-05-07,Bangalore,BAN-1,ACC87962,8584.07,SUCCESS
TXN610051,2025-05-07,Bangalore,BAN-1,ACC74889,3985.52,FAILED
TXN320400,2025-05-07,Bangalore,BAN-1,ACC43234,3743.78,FAILED
TXN657741,2025-05-07,Bangalore,BAN-1,ACC77881,700.93,SUCCESS
TXN800082,2025-05-07,Bangalore,BAN-1,ACC37680,7930.96,SUCCESS
TXN758189,2025-05-07,Bangalore,BAN-1,ACC94447,2798.75,SUCCESS
TXN820872,2025-05-07,Bangalore,BAN-1,ACC77797,5452.4,SUCCESS
TXN821885,2025-05-07,Bangalore,BAN-1,ACC41452,1255.42,SUCCESS
TXN156658,2025-05-07,Bangalore,BAN-1,ACC87896,3269.83,SUCCESS
TXN255117,2025-05-07,Bangalore,BAN-1,ACC64184,7785.74,FAILED
TXN163983,2025-05-07,Bangalore,BAN-1,ACC15335,797.61,SUCCESS
TXN357608,2025-05-07,Bangalore,BAN-1,ACC76526,6638.5,SUCCESS
TXN281596,2025-05-07,Bangalore,BAN-1,ACC76170,2440.89,SUCCESS
TXN368962,2025-05-07,Bangalore,BAN-1,ACC57619,6650.31,PENDING
TXN739048,2025-05-07,Bangalore,BAN-1,ACC87438,4297.89,FAILED
TXN725324,2025-05-07,Bangalore,BAN-1,ACC72645,3050.08,SUCCESS
TXN480153,2025-05-07,Bangalore,BAN-1,ACC67992,8753.17,SUCCESS
TXN570582,2025-05-07,Bangalore,BAN-1,ACC58860,5321.91,SUCCESS
TXN661878,2025-05-07,Bangalore,BAN-1,ACC45552,8522.91,SUCCESS
TXN461527,2025-05-07,Bangalore,BAN-1,ACC73666,1548.2,SUCCESS
TXN123632,2025-05-07,Bangalore,BAN-1,ACC15306,1729.72,SUCCESS
TXN570992,2025-05-07,Bangalore,BAN-1,ACC53617,3766.77,SUCCESS
TXN835925,2025-05-07,Bangalore,BAN-1,ACC79565,3181.81,PENDING
TXN157500,2025-05-07,Bangalore,BAN-1,ACC12662,6108.98,FAILED
TXN163622,2025-05-07,Bangalore,BAN-1,ACC90424,5920.92,SUCCESS
TXN435261,2025-05-07,Bangalore,BAN-1,ACC45433,563.96,SUCCESS
TXN342992,2025-05-07,Bangalore,BAN-1,ACC41379,5413.73,SUCCESS
TXN319235,2025-05-07,Bangalore,BAN-1,ACC24972,8376.4,SUCCESS
TXN380460,2025-05-07,Bangalore,BAN-1,ACC93366,3498.49,SUCCESS
TXN251273,2025-05-07,Bangalore,BAN-1,ACC36980,3232.79,SUCCESS
TXN213401,2025-05-07,Bangalore,BAN-1,ACC49667,1090.02,FAILED
TXN628281,2025-05-07,Bangalore,BAN-1,ACC49794,7419.48,SUCCESS
TXN477232,2025-05-07,Bangalore,BAN-1,ACC57731,3185.76,FAILED
TXN691927,2025-05-07,Bangalore,BAN-1,ACC20200,2651.06,SUCCESS
TXN166456,2025-05-07,Bangalore,BAN-1,ACC24667,9659.37,SUCCESS
TXN411039,2025-05-07,Bangalore,BAN-1,ACC12635,8284.63,SUCCESS
TXN797171,2025-05-07,Bangalore,BAN-1,ACC37752,8490.84,SUCCESS
TXN668968,2025-05-07,Bangalore,BAN-1,ACC76076,8497.46,SUCCESS
TXN359382,2025-05-07,Bangalore,BAN-1,ACC19371,4702.71,FAILED
TXN984109,2025-05-07,Bangalore,BAN-1,ACC35607,1992.62,SUCCESS
TXN799852,2025-05-07,Bangalore,BAN-1,ACC67719,743.46,SUCCESS
TXN576610,2025-05-07,Bangalore,BAN-1,ACC95297,6599.66,SUCCESS
TXN238416,2025-05-07,Bangalore,BAN-1,ACC82488,7927.07,SUCCESS
TXN252517,2025-05-07,Bangalore,BAN-1,ACC96134,8531.49,SUCCESS
TXN693644,2025-05-07,Bangalore,BAN-1,ACC90741,2693.26,SUCCESS
TXN288138,2025-05-07,Bangalore,BAN-1,ACC45500,5417.15,SUCCESS
TXN195505,2025-05-07,Bangalore,BAN-1,ACC48453,8572.73,SUCCESS
TXN397880,2025-05-07,Bangalore,BAN-1,ACC22532,2479.52,FAILED
TXN993582,2025-05-07,Bangalore,BAN-1,ACC87937,4982.66,SUCCESS
TXN512415,2025-05-07,Bangalore,BAN-1,ACC22429,9862.53,SUCCESS
TXN487144,2025-05-07,Bangalore,BAN-1,ACC94186,6592.22,SUCCESS
TXN844533,2025-05-07,Bangalore,BAN-1,ACC78569,6333.01,SUCCESS
TXN905503,2025-05-07,Bangalore,BAN-1,ACC36191,5641.62,SUCCESS
TXN141810,2025-05-07,Bangalore,BAN-1,ACC84510,1130.85,SUCCESS
TXN510236,2025-05-07,Bangalore,BAN-1,ACC20969,8030.55,SUCCESS
TXN418541,2025-05-07,Bangalore,BAN-1,ACC83127,174.35,FAILED
TXN807059,2025-05-07,Bangalore,BAN-1,ACC69879,993.12,SUCCESS
TXN722077,2025-05-07,Bangalore,BAN-1,ACC93683,3971.47,SUCCESS
TXN544901,2025-05-07,Bangalore,BAN-1,ACC97201,3910.2,SUCCESS
TXN494573,2025-05-07,Bangalore,BAN-1,ACC73186,529.55,SUCCESS
TXN639799,2025-05-07,Bangalore,BAN-1,ACC27308,8350.14,SUCCESS
TXN446374,2025-05-07,Bangalore,BAN-1,ACC60809,9978.5,SUCCESS
TXN591094,2025-05-07,Bangalore,BAN-1,ACC27655,4780.51,SUCCESS
TXN369739,2025-05-07,Bangalore,BAN-1,ACC17493,5357.38,SUCCESS
TXN692055,2025-05-07,Bangalore,BAN-1,ACC22687,6279.4,SUCCESS
TXN949107,2025-05-07,Bangalore,BAN-1,ACC88681,8981.38,SUCCESS
TXN636656,2025-05-07,Bangalore,BAN-1,ACC65237,3144.08,FAILED
TXN190699,2025-05-07,Bangalore,BAN-1,ACC90645,4898.71,SUCCESS
TXN772488,2025-05-07,Bangalore,BAN-1,ACC80341,4260.55,SUCCESS
TXN132277,2025-05-07,Bangalore,BAN-1,ACC89494,2609.78,SUCCESS
TXN489223,2025-05-07,Bangalore,BAN-1,ACC14655,812.89,SUCCESS
TXN390620,2025-05-07,Bangalore,BAN-1,ACC95743,2343.33,FAILED
TXN426762,2025-05-07,Bangalore,BAN-1,ACC13740,5610.3,SUCCESS
TXN816768,2025-05-07,Bangalore,BAN-1,ACC71837,6028.84,SUCCESS
TXN378617,2025-05-07,Bangalore,BAN-1,ACC59633,3036.57,SUCCESS
TXN731002,2025-05-07,Bangalore,BAN-1,ACC69177,7608.26,SUCCESS
TXN189577,2025-05-07,Bangalore,BAN-1,ACC80609,305.04,SUCCESS
TXN563873,2025-05-07,Bangalore,BAN-1,ACC24642,9906.38,SUCCESS
TXN493390,2025-05-07,Bangalore,BAN-1,ACC54044,1690.18,SUCCESS
TXN472471,2025-05-07,Bangalore,BAN-1,ACC10199,7437.95,SUCCESS
TXN172993,2025-05-07,Bangalore,BAN-1,ACC45129,9720.56,SUCCESS
TXN431031,2025-05-07,Bangalore,BAN-1,ACC44676,2882.51,FAILED
TXN486054,2025-05-07,Bangalore,BAN-1,ACC36321,6893.93,PENDING
TXN680549,2025-05-07,Bangalore,BAN-1,ACC52986,8101.65,SUCCESS
TXN403879,2025-05-07,Bangalore,BAN-1,ACC21405,129.84,FAILED
TXN737457,2025-05-07,Bangalore,BAN-1,ACC33947,5511.37,SUCCESS
TXN874138,2025-05-07,Bangalore,BAN-1,ACC94786,4981.81,SUCCESS
TXN442854,2025-05-07,Bangalore,BAN-1,ACC72308,2782.11,FAILED
TXN619959,2025-05-07,Bangalore,BAN-1,ACC82823,1710.13,SUCCESS
TXN566232,2025-05-07,Bangalore,BAN-1,ACC76362,9076.06,FAILED
TXN701485,2025-05-07,Bangalore,BAN-1,ACC44641,7150.41,SUCCESS
TXN505305,2025-05-07,Bangalore,BAN-1,ACC28435,7007.85,SUCCESS
TXN922379,2025-05-07,Bangalore,BAN-1,ACC97607,1376.11,SUCCESS
TXN517817,2025-05-06,Bangalore,BAN-1,ACC69644,3248.81,SUCCESS
TXN671839,2025-05-06,Bangalore,BAN-1,ACC52949,6419.63,SUCCESS
TXN625936,2025-05-06,Bangalore,BAN-1,ACC10894,8887.36,SUCCESS
TXN404026,2025-05-06,Bangalore,BAN-1,ACC33705,5314.95,PENDING
TXN610912,2025-05-06,Bangalore,BAN-1,ACC71993,1254.67,SUCCESS
TXN611576,2025-05-06,Bangalore,BAN-1,ACC94247,2796.33,FAILED
TXN676014,2025-05-06,Bangalore,BAN-1,ACC21171,9939.08,SUCCESS
TXN593931,2025-05-06,Bangalore,BAN-1,ACC55634,170.51,SUCCESS
TXN147364,2025-05-06,Bangalore,BAN-1,ACC71799,7234.37,SUCCESS
TXN538761,2025-05-06,Bangalore,BAN-1,ACC59794,5695.79,SUCCESS
TXN389799,2025-05-06,Bangalore,BAN-1,ACC21797,5131.56,PENDING
TXN105326,2025-05-06,Bangalore,BAN-1,ACC86223,3353.42,SUCCESS
TXN603852,2025-05-06,Bangalore,BAN-1,ACC32422,1393.26,SUCCESS
TXN481970,2025-05-06,Bangalore,BAN-1,ACC15116,3027.33,SUCCESS
TXN507710,2025-05-06,Bangalore,BAN-1,ACC77899,3627.07,SUCCESS
TXN632994,2025-05-06,Bangalore,BAN-1,ACC28026,2389.45,SUCCESS
TXN134401,2025-05-06,Bangalore,BAN-1,ACC11124,9916.39,SUCCESS
TXN960788,2025-05-06,Bangalore,BAN-1,ACC44756,5116.47,FAILED
TXN295837,2025-05-06,Bangalore,BAN-1,ACC46699,1686.8,SUCCESS
TXN780369,2025-05-06,Bangalore,BAN-1,ACC47910,1913.32,SUCCESS
TXN417193,2025-05-06,Bangalore,BAN-1,ACC23178,7425.27,PENDING
TXN806859,2025-05-06,Bangalore,BAN-1,ACC44762,6195.06,SUCCESS
TXN743490,2025-05-06,Bangalore,BAN-1,ACC84296,3421.9,SUCCESS
TXN900929,2025-05-06,Bangalore,BAN-1,ACC41189,4258.79,SUCCESS
TXN207416,2025-05-06,Bangalore,BAN-1,ACC98834,2953.73,SUCCESS
TXN788843,2025-05-06,Bangalore,BAN-1,ACC43928,1887.86,SUCCESS
TXN573448,2025-05-06,Bangalore,BAN-1,ACC97100,2717.69,SUCCESS
TXN220722,2025-05-06,Bangalore,BAN-1,ACC67055,2210.12,FAILED
TXN973571,2025-05-06,Bangalore,BAN-1,ACC13466,867.34,SUCCESS
TXN768807,2025-05-06,Bangalore,BAN-1,ACC87224,6296.03,SUCCESS
TXN129370,2025-05-06,Bangalore,BAN-1,ACC26296,5607.83,SUCCESS
TXN500566,2025-05-06,Bangalore,BAN-1,ACC78814,8981.98,FAILED
TXN330124,2025-05-06,Bangalore,BAN-1,ACC26554,8647.63,SUCCESS
TXN493941,2025-05-06,Bangalore,BAN-1,ACC85340,2863.46,FAILED
TXN389066,2025-05-06,Bangalore,BAN-1,ACC29912,1711.34,SUCCESS
TXN164807,2025-05-06,Bangalore,BAN-1,ACC32457,9109.57,SUCCESS
TXN661515,2025-05-06,Bangalore,BAN-1,ACC33025,7985.03,SUCCESS
TXN761849,2025-05-06,Bangalore,BAN-1,ACC62890,8959.12,FAILED
TXN923691,2025-05-06,Bangalore,BAN-1,ACC69877,3082.71,SUCCESS
TXN851875,2025-05-06,Bangalore,BAN-1,ACC90351,6719.95,SUCCESS
TXN576017,2025-05-06,Bangalore,BAN-1,ACC81665,5529.85,SUCCESS
TXN435755,2025-05-06,Bangalore,BAN-1,ACC98029,5761.58,SUCCESS
TXN727668,2025-05-06,Bangalore,BAN-1,ACC80833,159.71,SUCCESS
TXN618905,2025-05-06,Bangalore,BAN-1,ACC56861,5821.91,SUCCESS
TXN464340,2025-05-06,Bangalore,BAN-1,ACC25794,4029.19,SUCCESS
TXN469600,2025-05-06,Bangalore,BAN-1,ACC61055,4629.64,SUCCESS
TXN462324,2025-05-06,Bangalore,BAN-1,ACC28388,6074.92,SUCCESS
TXN511376,2025-05-06,Bangalore,BAN-1,ACC40364,7968.9,SUCCESS
TXN324569,2025-05-06,Bangalore,BAN-1,ACC76951,8884.16,SUCCESS
TXN486722,2025-05-06,Bangalore,BAN-1,ACC99853,4725.56,SUCCESS
TXN995500,2025-05-06,Bangalore,BAN-1,ACC58109,3284.33,FAILED
TXN804499,2025-05-06,Bangalore,BAN-1,ACC28645,9620.13,SUCCESS
TXN819934,2025-05-06,Bangalore,BAN-1,ACC83074,1824.14,SUCCESS
TXN789456,2025-05-06,Bangalore,BAN-1,ACC22698,610.38,SUCCESS
TXN467104,2025-05-06,Bangalore,BAN-1,ACC43185,9859.29,SUCCESS
TXN787968,2025-05-06,Bangalore,BAN-1,ACC39968,3934.49,SUCCESS
TXN465350,2025-05-06,Bangalore,BAN-1,ACC95297,7904.82,PENDING
TXN524263,2025-05-06,Bangalore,BAN-1,ACC91944,6598.99,SUCCESS
TXN226334,2025-05-06,Bangalore,BAN-1,ACC75341,1254.41,SUCCESS
TXN551222,2025-05-06,Bangalore,BAN-1,ACC38442,350.35,PENDING
TXN420531,2025-05-06,Bangalore,BAN-1,ACC35212,2159.84,SUCCESS
TXN385468,2025-05-06,Bangalore,BAN-1,ACC74253,600.08,SUCCESS
TXN252019,2025-05-06,Bangalore,BAN-1,ACC90577,6452.29,SUCCESS
TXN404345,2025-05-06,Bangalore,BAN-1,ACC27097,8288.33,SUCCESS
TXN687681,2025-05-06,Bangalore,BAN-1,ACC14722,7385.15,FAILED
TXN721189,2025-05-06,Bangalore,BAN-1,ACC17087,7332.24,SUCCESS
TXN951940,2025-05-06,Bangalore,BAN-1,ACC50419,7935.71,SUCCESS
TXN556557,2025-05-06,Bangalore,BAN-1,ACC83223,6415.76,SUCCESS
TXN180095,2025-05-06,Bangalore,BAN-1,ACC26783,5723.32,SUCCESS
TXN343128,2025-05-06,Bangalore,BAN-1,ACC39714,1885.8,SUCCESS
TXN495204,2025-05-06,Bangalore,BAN-1,ACC77719,4677.04,SUCCESS
TXN716723,2025-05-06,Bangalore,BAN-1,ACC25865,4410.89,SUCCESS
TXN906916,2025-05-06,Bangalore,BAN-1,ACC77713,6955.77,SUCCESS
TXN659780,2025-05-06,Bangalore,BAN-1,ACC23893,9557.87,FAILED
TXN321002,2025-05-06,Bangalore,BAN-1,ACC28534,7684.95,SUCCESS
TXN473910,2025-05-06,Bangalore,BAN-1,ACC57463,7953.43,SUCCESS
TXN140994,2025-05-06,Bangalore,BAN-1,ACC97225,8836.25,SUCCESS
TXN965653,2025-05-06,Bangalore,BAN-1,ACC32749,1198.27,SUCCESS
TXN704561,2025-05-06,Bangalore,BAN-1,ACC81810,6854.98,PENDING
TXN773029,2025-05-06,Bangalore,BAN-1,ACC36146,5590.05,SUCCESS
TXN914063,2025-05-06,Bangalore,BAN-1,ACC12259,5858.51,FAILED
TXN109074,2025-05-06,Bangalore,BAN-1,ACC66832,1964.18,PENDING
TXN636135,2025-05-06,Bangalore,BAN-1,ACC73796,944.32,FAILED
TXN441287,2025-05-06,Bangalore,BAN-1,ACC67333,3337.63,SUCCESS
TXN796134,2025-05-06,Bangalore,BAN-1,ACC63937,3662.57,SUCCESS
TXN312174,2025-05-06,Bangalore,BAN-1,ACC95803,220.29,SUCCESS
TXN317802,2025-05-06,Bangalore,BAN-1,ACC23016,1322.59,SUCCESS
TXN384530,2025-05-06,Bangalore,BAN-1,ACC40293,8279.86,SUCCESS
TXN170565,2025-05-06,Bangalore,BAN-1,ACC64175,1895.34,SUCCESS
TXN292708,2025-05-06,Bangalore,BAN-1,ACC65342,3525.88,SUCCESS
TXN801396,2025-05-06,Bangalore,BAN-1,ACC52438,4930.34,SUCCESS
TXN431237,2025-05-06,Bangalore,BAN-1,ACC70181,5791.9,SUCCESS
TXN896788,2025-05-06,Bangalore,BAN-1,ACC50275,6234.43,SUCCESS
TXN556821,2025-05-06,Bangalore,BAN-1,ACC91559,3216.12,SUCCESS
TXN977908,2025-05-06,Bangalore,BAN-1,ACC71380,1330.75,SUCCESS
TXN892352,2025-05-06,Bangalore,BAN-1,ACC80975,4487.24,SUCCESS
TXN468867,2025-05-06,Bangalore,BAN-1,ACC82741,7465.08,SUCCESS
TXN439171,2025-05-06,Bangalore,BAN-1,ACC12884,7778.81,SUCCESS
TXN571697,2025-05-06,Bangalore,BAN-1,ACC28259,9516.77,SUCCESS
TXN239500,2025-05-06,Bangalore,BAN-1,ACC72049,7370.27,SUCCESS
TXN215863,2025-05-05,Bangalore,BAN-1,ACC81489,4281.06,SUCCESS
TXN855751,2025-05-05,Bangalore,BAN-1,ACC10593,6119.51,SUCCESS
TXN611080,2025-05-05,Bangalore,BAN-1,ACC79907,4998.51,PENDING
TXN235802,2025-05-05,Bangalore,BAN-1,ACC52580,7940.96,SUCCESS
TXN862329,2025-05-05,Bangalore,BAN-1,ACC28797,588.32,SUCCESS
TXN902672,2025-05-05,Bangalore,BAN-1,ACC71225,5349.51,SUCCESS
TXN690709,2025-05-05,Bangalore,BAN-1,ACC26039,2833.35,SUCCESS
TXN184163,2025-05-05,Bangalore,BAN-1,ACC69761,6963.91,SUCCESS
TXN421355,2025-05-05,Bangalore,BAN-1,ACC31959,7512.03,SUCCESS
TXN657155,2025-05-05,Bangalore,BAN-1,ACC44147,1786.81,SUCCESS
TXN136212,2025-05-05,Bangalore,BAN-1,ACC58492,1670.76,SUCCESS
TXN680437,2025-05-05,Bangalore,BAN-1,ACC61170,5962.83,SUCCESS
TXN426634,2025-05-05,Bangalore,BAN-1,ACC95838,6174.03,FAILED
TXN294925,2025-05-05,Bangalore,BAN-1,ACC73900,4769.92,FAILED
TXN122977,2025-05-05,Bangalore,BAN-1,ACC55236,8663.58,SUCCESS
TXN718498,2025-05-05,Bangalore,BAN-1,ACC45751,2610.81,SUCCESS
TXN738941,2025-05-05,Bangalore,BAN-1,ACC42107,9009.86,FAILED
TXN365514,2025-05-05,Bangalore,BAN-1,ACC81049,3913.31,SUCCESS
TXN372829,2025-05-05,Bangalore,BAN-1,ACC97610,2315.59,SUCCESS
TXN852330,2025-05-05,Bangalore,BAN-1,ACC82577,6683.62,FAILED
TXN257218,2025-05-05,Bangalore,BAN-1,ACC78451,403.5,SUCCESS
TXN834288,2025-05-05,Bangalore,BAN-1,ACC79139,2625.06,SUCCESS
TXN188836,2025-05-05,Bangalore,BAN-1,ACC45239,6654.12,SUCCESS
TXN101527,2025-05-05,Bangalore,BAN-1,ACC59267,8709.98,SUCCESS
TXN742125,2025-05-05,Bangalore,BAN-1,ACC71798,9241.27,SUCCESS
TXN469424,2025-05-05,Bangalore,BAN-1,ACC18938,2844.18,SUCCESS
TXN224975,2025-05-05,Bangalore,BAN-1,ACC33961,5900.12,SUCCESS
TXN875221,2025-05-05,Bangalore,BAN-1,ACC62657,5645.51,SUCCESS
