transaction_id,date,city,branch_id,account_no,amount,status
TXN651802,2025-05-08,Mumbai,MUM-4,ACC21906,5358.28,SUCCESS
TXN180662,2025-05-08,Mumbai,MUM-4,ACC53781,2678.78,FAILED
TXN390934,2025-05-08,Mumbai,MUM-4,ACC17089,4004.43,SUCCESS
TXN323940,2025-05-08,Mumbai,MUM-4,ACC43592,4301.37,SUCCESS
TXN622488,2025-05-08,Mumbai,MUM-4,ACC77217,3977.74,SUCCESS
TXN387030,2025-05-08,Mumbai,MUM-4,ACC35236,9710.51,SUCCESS
TXN882729,2025-05-08,Mumbai,MUM-4,ACC22771,3388.39,PENDING
TXN227632,2025-05-08,Mumbai,MUM-4,ACC28425,3192.2,SUCCESS
TXN155102,2025-05-08,Mumbai,MUM-4,ACC14338,701.24,FAILED
TXN261554,2025-05-08,Mumbai,MUM-4,ACC46677,3020.3,SUCCESS
TXN816234,2025-05-08,Mumbai,MUM-4,ACC22946,5446.02,SUCCESS
TXN263506,2025-05-08,Mumbai,MUM-4,ACC67992,1955.58,FAILED
TXN430419,2025-05-08,Mumbai,MUM-4,ACC76151,3342.53,PENDING
TXN784208,2025-05-08,Mumbai,MUM-4,ACC39130,6772.92,SUCCESS
TXN472634,2025-05-08,Mumbai,MUM-4,ACC89029,3825.36,SUCCESS
TXN375761,2025-05-08,Mumbai,MUM-4,ACC31826,4997.66,SUCCESS
TXN603682,2025-05-08,Mumbai,MUM-4,ACC10549,1420.88,SUCCESS
TXN221937,2025-05-08,Mumbai,MUM-4,ACC92499,383.39,SUCCESS
TXN897192,2025-05-08,Mumbai,MUM-4,ACC32733,4825.35,SUCCESS
TXN383839,2025-05-08,Mumbai,MUM-4,ACC70358,4895.0,SUCCESS
TXN541610,2025-05-08,Mumbai,MUM-4,ACC85214,1322.0,SUCCESS
TXN697809,2025-05-08,Mumbai,MUM-4,ACC33670,1758.71,SUCCESS
TXN428111,2025-05-08,Mumbai,MUM-4,ACC14886,618.66,SUCCESS
TXN465378,2025-05-08,Mumbai,MUM-4,ACC66737,1516.67,SUCCESS
TXN757069,2025-05-08,Mumbai,MUM-4,ACC30681,7583.3,FAILED
TXN113162,2025-05-08,Mumbai,MUM-4,ACC74872,9419.2,SUCCESS
TXN325680,2025-05-07,Mumbai,MUM-4,ACC98913,9895.87,SUCCESS
TXN403544,2025-05-07,Mumbai,MUM-4,ACC84895,6835.22,SUCCESS
TXN164657,2025-05-07,Mumbai,MUM-4,ACC99635,6260.35,SUCCESS
TXN325970,2025-05-07,Mumbai,MUM-4,ACC92235,5396.16,SUCCESS
TXN809092,2025-05-07,Mumbai,MUM-4,ACC61645,5979.29,SUCCESS
TXN643755,2025-05-07,Mumbai,MUM-4,ACC91995,1722.87,SUCCESS
TXN300842,2025-05-07,Mumbai,MUM-4,ACC23925,5541.11,SUCCESS
TXN993137,2025-05-07,Mumbai,MUM-4,ACC98893,2301.37,SUCCESS
TXN923339,2025-05-07,Mumbai,MUM-4,ACC71328,5726.22,SUCCESS
TXN936164,2025-05-07,Mumbai,MUM-4,ACC44661,2400.11,PENDING
TXN659699,2025-05-07,Mumbai,MUM-4,ACC45082,3593.67,SUCCESS
TXN430047,2025-05-07,Mumbai,MUM-4,ACC23477,1055.71,SUCCESS
TXN417177,2025-05-07,Mumbai,MUM-4,ACC76698,1419.91,SUCCESS
TXN473247,2025-05-07,Mumbai,MUM-4,ACC17115,2623.39,FAILED
TXN874788,2025-05-07,Mumbai,MUM-4,ACC21930,3746.81,FAILED
TXN452070,2025-05-07,Mumbai,MUM-4,ACC70219,4028.14,SUCCESS
TXN371943,2025-05-07,Mumbai,MUM-4,ACC94873,1765.03,SUCCESS
TXN449855,2025-05-07,Mumbai,MUM-4,ACC43463,6652.42,SUCCESS
TXN430892,2025-05-07,Mumbai,MUM-4,ACC84466,291.64,SUCCESS
TXN612328,2025-05-07,Mumbai,MUM-4,ACC85555,1872.26,FAILED
TXN838871,2025-05-07,Mumbai,MUM-4,ACC62817,6402.98,FAILED
TXN480002,2025-05-07,Mumbai,MUM-4,ACC23312,1286.15,SUCCESS
TXN269304,2025-05-07,Mumbai,MUM-4,ACC93154,7533.03,SUCCESS
TXN663649,2025-05-07,Mumbai,MUM-4,ACC50033,1608.64,SUCCESS
TXN104308,2025-05-07,Mumbai,MUM-4,ACC31226,8728.78,SUCCESS
TXN114029,2025-05-07,Mumbai,MUM-4,ACC18927,6996.98,SUCCESS
TXN438710,2025-05-07,Mumbai,MUM-4,ACC53389,1803.24,SUCCESS
TXN550101,2025-05-07,Mumbai,MUM-4,ACC36004,8145.3,SUCCESS
TXN455621,2025-05-07,Mumbai,MUM-4,ACC90749,505.86,SUCCESS
TXN892806,2025-05-07,Mumbai,MUM-4,ACC65632,546.97,SUCCESS
TXN679866,2025-05-07,Mumbai,MUM-4,ACC44094,8118.35,SUCCESS
TXN791519,2025-05-07,Mumbai,MUM-4,ACC83850,132.43,SUCCESS
TXN245264,2025-05-07,Mumbai,MUM-4,ACC32704,3642.43,FAILED
TXN633156,2025-05-07,Mumbai,MUM-4,ACC71833,3867.59,FAILED
TXN865090,2025-05-07,Mumbai,MUM-4,ACC14403,9320.97,SUCCESS
TXN837576,2025-05-07,Mumbai,MUM-4,ACC18757,650.03,SUCCESS
TXN676380,2025-05-07,Mumbai,MUM-4,ACC82272,1658.49,SUCCESS
TXN387701,2025-05-07,Mumbai,MUM-4,ACC21039,4337.8,SUCCESS
TXN897698,2025-05-07,Mumbai,MUM-4,ACC31125,3381.02,SUCCESS
TXN581948,2025-05-07,Mumbai,MUM-4,ACC78703,4849.24,SUCCESS
TXN348235,2025-05-07,Mumbai,MUM-4,ACC75457,7359.83,FAILED
TXN236661,2025-05-07,Mumbai,MUM-4,ACC16889,9446.9,SUCCESS
TXN503798,2025-05-07,Mumbai,MUM-4,ACC92315,6178.39,FAILED
TXN563991,2025-05-07,Mumbai,MUM-4,ACC77159,7316.44,SUCCESS
TXN761295,2025-05-07,Mumbai,MUM-4,ACC86303,5353.64,SUCCESS
TXN270417,2025-05-07,Mumbai,MUM-4,ACC69399,9196.84,SUCCESS
TXN576762,2025-05-07,Mumbai,MUM-4,ACC28413,2232.7,SUCCESS
TXN202592,2025-05-07,Mumbai,MUM-4,ACC28675,1601.09,SUCCESS
TXN812253,2025-05-07,Mumbai,MUM-4,ACC82581,6736.02,FAILED
TXN845021,2025-05-07,Mumbai,MUM-4,ACC74419,264.82,PENDING
TXN269016,2025-05-07,Mumbai,MUM-4,ACC60076,7056.45,SUCCESS
TXN339864,2025-05-07,Mumbai,MUM-4,ACC12135,9738.69,SUCCESS
TXN387019,2025-05-07,Mumbai,MUM-4,ACC65748,658.49,SUCCESS
TXN245074,2025-05-07,Mumbai,MUM-4,ACC28333,3521.96,SUCCESS
TXN367965,2025-05-07,Mumbai,MUM-4,ACC23696,3612.29,SUCCESS
TXN340627,2025-05-07,Mumbai,MUM-4,ACC88988,9510.27,FAILED
TXN295531,2025-05-07,Mumbai,MUM-4,ACC46157,8558.86,SUCCESS
TXN337626,2025-05-07,Mumbai,MUM-4,ACC21597,4534.62,SUCCESS
TXN817659,2025-05-07,Mumbai,MUM-4,ACC60729,4307.21,SUCCESS
TXN884237,2025-05-07,Mumbai,MUM-4,ACC72323,2947.59,SUCCESS
TXN968476,2025-05-07,Mumbai,MUM-4,ACC86173,2445.09,SUCCESS
TXN375960,2025-05-07,Mumbai,MUM-4,ACC57621,7134.59,SUCCESS
TXN817494,2025-05-07,Mumbai,MUM-4,ACC58030,2403.56,FAILED
TXN298008,2025-05-07,Mumbai,MUM-4,ACC20015,4577.72,FAILED
TXN119396,2025-05-07,Mumbai,MUM-4,ACC25829,8395.4,FAILED
TXN146392,2025-05-07,Mumbai,MUM-4,ACC36936,5487.57,SUCCESS
TXN538026,2025-05-07,Mumbai,MUM-4,ACC86907,5050.5,SUCCESS
TXN735863,2025-05-07,Mumbai,MUM-4,ACC29346,9566.57,SUCCESS
TXN753170,2025-05-07,Mumbai,MUM-4,ACC76763,7469.99,SUCCESS
TXN104862,2025-05-07,Mumbai,MUM-4,ACC42581,8853.0,PENDING
TXN769292,2025-05-07,Mumbai,MUM-4,ACC95143,4276.84,SUCCESS
TXN736539,2025-05-07,Mumbai,MUM-4,ACC74656,909.05,SUCCESS
TXN215116,2025-05-07,Mumbai,MUM-4,ACC81843,7534.79,SUCCESS
TXN254014,2025-05-07,Mumbai,MUM-4,ACC17960,1887.11,SUCCESS
TXN482816,2025-05-07,Mumbai,MUM-4,ACC66305,4618.75,FAILED
TXN786624,2025-05-07,Mumbai,MUM-4,ACC87953,7014.5,SUCCESS
TXN875005,2025-05-07,Mumbai,MUM-4,ACC34138,9664.06,SUCCESS
TXN276340,2025-05-07,Mumbai,MUM-4,ACC20312,4014.61,PENDING
TXN820798,2025-05-07,Mumbai,MUM-4,ACC11729,4257.97,SUCCESS
TXN230323,2025-05-07,Mumbai,MUM-4,ACC76043,7116.87,FAILED
TXN134658,2025-05-07,Mumbai,MUM-4,ACC65733,1032.82,SUCCESS
TXN512825,2025-05-07,Mumbai,MUM-4,ACC62259,2724.77,FAILED
TXN671888,2025-05-07,Mumbai,MUM-4,ACC93959,1647.89,SUCCESS
TXN777630,2025-05-07,Mumbai,MUM-4,ACC27497,1795.76,SUCCESS
TXN111163,2025-05-07,Mumbai,MUM-4,ACC27170,4783.49,SUCCESS
TXN253793,2025-05-07,Mumbai,MUM-4,ACC47493,3475.97,SUCCESS
TXN199394,2025-05-07,Mumbai,MUM-4,ACC61845,1616.9,SUCCESS
TXN252765,2025-05-07,Mumbai,MUM-4,ACC77785,8421.04,FAILED
TXN629590,2025-05-07,Mumbai,MUM-4,ACC36590,521.34,SUCCESS
TXN254960,2025-05-07,Mumbai,MUM-4,ACC39168,6389.27,FAILED
TXN249823,2025-05-07,Mumbai,MUM-4,ACC53716,1346.81,SUCCESS
TXN567186,2025-05-07,Mumbai,MUM-4,ACC79381,7020.28,SUCCESS
TXN906079,2025-05-07,Mumbai,MUM-4,ACC77701,4230.93,SUCCESS
TXN124462,2025-05-07,Mumbai,MUM-4,ACC45580,8794.82,SUCCESS
TXN472319,2025-05-07,Mumbai,MUM-4,ACC96760,6307.04,SUCCESS
TXN592248,2025-05-07,Mumbai,MUM-4,ACC51817,3639.78,PENDING
TXN877729,2025-05-07,Mumbai,MUM-4,ACC39116,7870.15,SUCCESS
TXN907363,2025-05-07,Mumbai,MUM-4,ACC20976,7207.84,SUCCESS
TXN467067,2025-05-07,Mumbai,MUM-4,ACC81107,5037.72,SUCCESS
TXN707971,2025-05-07,Mumbai,MUM-4,ACC86578,8569.9,SUCCESS
TXN908555,2025-05-06,Mumbai,MUM-4,ACC41361,2829.3,SUCCESS
TXN526815,2025-05-06,Mumbai,MUM-4,ACC27801,1269.48,SUCCESS
TXN471444,2025-05-06,Mumbai,MUM-4,ACC15962,3391.53,SUCCESS
TXN818628,2025-05-06,Mumbai,MUM-4,ACC79346,7425.59,SUCCESS
TXN775831,2025-05-06,Mumbai,MUM-4,ACC74896,4617.94,FAILED
TXN546433,2025-05-06,Mumbai,MUM-4,ACC75103,8757.82,SUCCESS
TXN217076,2025-05-06,Mumbai,MUM-4,ACC74024,553.27,SUCCESS
TXN128248,2025-05-06,Mumbai,MUM-4,ACC21868,7016.45,SUCCESS
TXN898587,2025-05-06,Mumbai,MUM-4,ACC47533,9590.73,SUCCESS
TXN525490,2025-05-06,Mumbai,MUM-4,ACC98485,2931.84,SUCCESS
TXN392020,2025-05-06,Mumbai,MUM-4,ACC91628,5995.25,SUCCESS
TXN649131,2025-05-06,Mumbai,MUM-4,ACC95374,8986.73,SUCCESS
TXN524449,2025-05-06,Mumbai,MUM-4,ACC64431,8978.28,SUCCESS
TXN774244,2025-05-06,Mumbai,MUM-4,ACC93164,7159.39,FAILED
TXN349193,2025-05-06,Mumbai,MUM-4,ACC12066,5567.48,FAILED
TXN607663,2025-05-06,Mumbai,MUM-4,ACC36971,1531.35,SUCCESS
TXN680404,2025-05-06,Mumbai,MUM-4,ACC16760,5598.27,SUCCESS
TXN140216,2025-05-06,Mumbai,MUM-4,ACC96519,9611.31,FAILED
TXN599978,2025-05-06,Mumbai,MUM-4,ACC59205,3226.8,SUCCESS
TXN210692,2025-05-06,Mumbai,MUM-4,ACC34301,6791.01,SUCCESS
TXN212955,2025-05-06,Mumbai,MUM-4,ACC73112,7706.8,SUCCESS
TXN863821,2025-05-06,Mumbai,MUM-4,ACC45980,6850.07,SUCCESS
TXN726906,2025-05-06,Mumbai,MUM-4,ACC17614,6755.22,SUCCESS
TXN730865,2025-05-06,Mumbai,MUM-4,ACC29300,6429.64,PENDING
TXN357356,2025-05-06,Mumbai,MUM-4,ACC14339,7340.32,SUCCESS
TXN559829,2025-05-06,Mumbai,MUM-4,ACC73040,2477.16,PENDING
TXN594187,2025-05-06,Mumbai,MUM-4,ACC32753,1997.69,SUCCESS
TXN984075,2025-05-06,Mumbai,MUM-4,ACC63467,7648.34,FAILED
TXN804773,2025-05-06,Mumbai,MUM-4,ACC79661,676.2,SUCCESS
TXN393217,2025-05-06,Mumbai,MUM-4,ACC97873,4507.24,FAILED
TXN716510,2025-05-06,Mumbai,MUM-4,ACC72929,992.48,SUCCESS
TXN272399,2025-05-06,Mumbai,MUM-4,ACC31666,663.18,FAILED
TXN587178,2025-05-06,Mumbai,MUM-4,ACC64404,8887.35,PENDING
TXN583884,2025-05-06,Mumbai,MUM-4,ACC85222,2120.85,SUCCESS
TXN430664,2025-05-06,Mumbai,MUM-4,ACC90283,6893.83,FAILED
TXN374104,2025-05-06,Mumbai,MUM-4,ACC70892,3859.48,FAILED
TXN487047,2025-05-06,Mumbai,MUM-4,ACC77804,8145.32,SUCCESS
TXN547967,2025-05-06,Mumbai,MUM-4,ACC42638,3998.62,SUCCESS
TXN252255,2025-05-06,Mumbai,MUM-4,ACC75465,7273.98,PENDING
TXN986989,2025-05-06,Mumbai,MUM-4,ACC99073,8428.4,SUCCESS
TXN526003,2025-05-06,Mumbai,MUM-4,ACC90361,4529.26,SUCCESS
TXN393609,2025-05-06,Mumbai,MUM-4,ACC69714,3592.73,SUCCESS
TXN675984,2025-05-06,Mumbai,MUM-4,ACC10370,8815.39,FAILED
TXN256608,2025-05-06,Mumbai,MUM-4,ACC19512,4326.5,SUCCESS
TXN328219,2025-05-06,Mumbai,MUM-4,ACC74013,8581.28,FAILED
TXN613073,2025-05-06,Mumbai,MUM-4,ACC35282,3370.19,SUCCESS
TXN180585,2025-05-06,Mumbai,MUM-4,ACC32911,4192.92,SUCCESS
TXN865677,2025-05-06,Mumbai,MUM-4,ACC98202,8688.28,SUCCESS
TXN262266,2025-05-06,Mumbai,MUM-4,ACC23313,2479.13,SUCCESS
TXN122002,2025-05-06,Mumbai,MUM-4,ACC35839,1408.12,SUCCESS
TXN443319,2025-05-06,Mumbai,MUM-4,ACC48923,1693.87,SUCCESS
TXN658639,2025-05-06,Mumbai,MUM-4,ACC22805,7039.91,SUCCESS
TXN944400,2025-05-06,Mumbai,MUM-4,ACC94201,5432.14,SUCCESS
TXN151330,2025-05-06,Mumbai,MUM-4,ACC73877,9700.87,SUCCESS
TXN730465,2025-05-06,Mumbai,MUM-4,ACC27308,4841.15,SUCCESS
TXN413301,2025-05-06,Mumbai,MUM-4,ACC40417,1077.66,PENDING
TXN557341,2025-05-06,Mumbai,MUM-4,ACC44599,8766.11,PENDING
TXN659690,2025-05-06,Mumbai,MUM-4,ACC66110,8467.53,SUCCESS
TXN577288,2025-05-06,Mumbai,MUM-4,ACC44676,3603.63,SUCCESS
TXN135461,2025-05-06,Mumbai,MUM-4,ACC77470,8177.34,SUCCESS
TXN472199,2025-05-06,Mumbai,MUM-4,ACC78131,9333.32,SUCCESS
TXN561343,2025-05-06,Mumbai,MUM-4,ACC31888,9945.14,SUCCESS
TXN417786,2025-05-06,Mumbai,MUM-4,ACC23062,3283.81,SUCCESS
TXN268082,2025-05-06,Mumbai,MUM-4,ACC43829,3298.64,SUCCESS
TXN172199,2025-05-06,Mumbai,MUM-4,ACC76363,7180.51,FAILED
TXN253174,2025-05-06,Mumbai,MUM-4,ACC96842,4291.62,SUCCESS
TXN960892,2025-05-06,Mumbai,MUM-4,ACC68657,2074.52,SUCCESS
TXN288850,2025-05-06,Mumbai,MUM-4,ACC67742,4367.36,FAILED
TXN780947,2025-05-06,Mumbai,MUM-4,ACC75447,4227.49,SUCCESS
TXN781184,2025-05-06,Mumbai,MUM-4,ACC54815,847.69,SUCCESS
TXN703598,2025-05-06,Mumbai,MUM-4,ACC12932,7986.53,SUCCESS
TXN461227,2025-05-06,Mumbai,MUM-4,ACC69011,8231.09,SUCCESS
TXN822658,2025-05-06,Mumbai,MUM-4,ACC86589,9544.97,PENDING
TXN961707,2025-05-06,Mumbai,MUM-4,ACC71355,6778.22,FAILED
TXN237229,2025-05-06,Mumbai,MUM-4,ACC94437,2787.34,SUCCESS
TXN504635,2025-05-06,Mumbai,MUM-4,ACC89800,660.21,SUCCESS
TXN483321,2025-05-06,Mumbai,MUM-4,ACC71501,4980.16,SUCCESS
TXN607174,2025-05-06,Mumbai,MUM-4,ACC47693,7982.38,FAILED
TXN503013,2025-05-06,Mumbai,MUM-4,ACC56904,5250.03,SUCCESS
TXN978856,2025-05-06,Mumbai,MUM-4,ACC92307,5868.6,SUCCESS
TXN109429,2025-05-06,Mumbai,MUM-4,ACC86437,8609.64,SUCCESS
TXN601987,2025-05-06,Mumbai,MUM-4,ACC53500,5106.12,SUCCESS
TXN431146,2025-05-06,Mumbai,MUM-4,ACC64179,9516.25,SUCCESS
TXN881765,2025-05-06,Mumbai,MUM-4,ACC44556,8691.54,SUCCESS
TXN660548,2025-05-06,Mumbai,MUM-4,ACC67727,5570.24,SUCCESS
TXN703917,2025-05-06,Mumbai,MUM-4,ACC80258,4457.73,SUCCESS
TXN122298,2025-05-06,Mumbai,MUM-4,ACC88885,1956.91,SUCCESS
TXN510183,2025-05-06,Mumbai,MUM-4,ACC27001,839.49,SUCCESS
TXN464126,2025-05-06,Mumbai,MUM-4,ACC62458,6134.99,SUCCESS
TXN852770,2025-05-06,Mumbai,MUM-4,ACC12297,764.73,SUCCESS
TXN910383,2025-05-06,Mumbai,MUM-4,ACC70392,7290.58,PENDING
TXN775282,2025-05-06,Mumbai,MUM-4,ACC31213,371.78,SUCCESS
TXN852465,2025-05-06,Mumbai,MUM-4,ACC75998,9538.41,SUCCESS
TXN186390,2025-05-06,Mumbai,MUM-4,ACC84197,7646.62,SUCCESS
TXN549634,2025-05-06,Mumbai,MUM-4,ACC85497,8786.58,SUCCESS
TXN663781,2025-05-06,Mumbai,MUM-4,ACC21678,6841.26,SUCCESS
TXN665180,2025-05-06,Mumbai,MUM-4,ACC36536,8299.37,FAILED
TXN168719,2025-05-06,Mumbai,MUM-4,ACC40195,687.98,SUCCESS
TXN637691,2025-05-06,Mumbai,MUM-4,ACC94351,8425.39,PENDING
TXN224498,2025-05-06,Mumbai,MUM-4,ACC47571,7668.48,SUCCESS
TXN927835,2025-05-05,Mumbai,MUM-4,ACC23353,6909.83,SUCCESS
TXN236555,2025-05-05,Mumbai,MUM-4,ACC28507,3296.87,SUCCESS
TXN671754,2025-05-05,Mumbai,MUM-4,ACC62907,5445.32,SUCCESS
TXN486558,2025-05-05,Mumbai,MUM-4,ACC59581,5614.74,FAILED
TXN814033,2025-05-05,Mumbai,MUM-4,ACC19877,5163.86,FAILED
TXN545074,2025-05-05,Mumbai,MUM-4,ACC55747,6009.38,SUCCESS
TXN238770,2025-05-05,Mumbai,MUM-4,ACC38784,2444.15,SUCCESS
TXN193751,2025-05-05,Mumbai,MUM-4,ACC46442,422.99,SUCCESS
TXN496076,2025-05-05,Mumbai,MUM-4,ACC97916,2813.72,SUCCESS
TXN424655,2025-05-05,Mumbai,MUM-4,ACC83350,9326.97,SUCCESS
TXN900990,2025-05-05,Mumbai,MUM-4,ACC44771,4165.8,FAILED
TXN490235,2025-05-05,Mumbai,MUM-4,ACC21587,4222.07,SUCCESS
TXN835078,2025-05-05,Mumbai,MUM-4,ACC94391,6085.04,SUCCESS
TXN213886,2025-05-05,Mumbai,MUM-4,ACC87589,8661.81,FAILED
TXN563329,2025-05-05,Mumbai,MUM-4,ACC96203,8818.49,SUCCESS
TXN478176,2025-05-05,Mumbai,MUM-4,ACC75828,5334.81,SUCCESS
TXN140113,2025-05-05,Mumbai,MUM-4,ACC88161,2104.21,SUCCESS
TXN475634,2025-05-05,Mumbai,MUM-4,ACC48276,8356.66,SUCCESS
TXN797901,2025-05-05,Mumbai,MUM-4,ACC69418,2400.59,SUCCESS
TXN764106,2025-05-05,Mumbai,MUM-4,ACC18297,7743.31,SUCCESS
TXN975650,2025-05-05,Mumbai,MUM-4,ACC78667,3802.46,SUCCESS
TXN474621,2025-05-05,Mumbai,MUM-4,ACC99733,9104.85,FAILED
TXN194173,2025-05-05,Mumbai,MUM-4,ACC22536,557.85,SUCCESS
TXN245994,2025-05-05,Mumbai,MUM-4,ACC62056,7575.14,SUCCESS
TXN663715,2025-05-05,Mumbai,MUM-4,ACC31742,8504.6,SUCCESS
TXN740578,2025-05-05,Mumbai,MUM-4,ACC76331,8020.04,SUCCESS
TXN646580,2025-05-05,Mumbai,MUM-4,ACC81933,5945.18,SUCCESS
TXN942718,2025-05-05,Mumbai,MUM-4,ACC36867,2264.46,SUCCESS
