transaction_id,date,city,branch_id,account_no,amount,status
TXN373037,2025-05-08,Delhi,DEL-3,ACC13922,7995.87,SUCCESS
TXN459101,2025-05-08,Delhi,DEL-3,ACC71444,5635.59,SUCCESS
TXN776702,2025-05-08,Delhi,DEL-3,ACC17272,5501.43,FAILED
TXN126791,2025-05-08,Delhi,DEL-3,ACC62154,2697.14,FAILED
TXN477971,2025-05-08,Delhi,DEL-3,ACC99237,9447.98,FAILED
TXN552747,2025-05-08,Delhi,DEL-3,ACC82015,8531.52,FAILED
TXN533275,2025-05-08,Delhi,DEL-3,ACC53538,6371.38,FAILED
TXN632261,2025-05-08,Delhi,DEL-3,ACC98622,7228.44,SUCCESS
TXN628357,2025-05-08,Delhi,DEL-3,ACC15753,7740.72,SUCCESS
TXN933459,2025-05-08,Delhi,DEL-3,ACC58531,7168.95,FAILED
TXN596419,2025-05-08,Delhi,DEL-3,ACC62466,9433.77,SUCCESS
TXN192768,2025-05-08,Delhi,DEL-3,ACC93649,5896.81,FAILED
TXN511012,2025-05-08,Delhi,DEL-3,ACC83548,5431.67,SUCCESS
TXN866571,2025-05-08,Delhi,DEL-3,ACC89438,123.03,FAILED
TXN219965,2025-05-08,Delhi,DEL-3,ACC35697,6014.11,FAILED
TXN581278,2025-05-08,Delhi,DEL-3,ACC65239,9402.67,FAILED
TXN651552,2025-05-08,Delhi,DEL-3,ACC79660,7997.56,SUCCESS
TXN205749,2025-05-08,Delhi,DEL-3,ACC72731,7393.71,FAILED
TXN501266,2025-05-08,Delhi,DEL-3,ACC12974,1238.09,SUCCESS
TXN705230,2025-05-08,Delhi,DEL-3,ACC67386,9057.27,SUCCESS
TXN984677,2025-05-08,Delhi,DEL-3,ACC53951,8863.2,PENDING
TXN734061,2025-05-08,Delhi,DEL-3,ACC36018,8096.0,FAILED
TXN967857,2025-05-08,Delhi,DEL-3,ACC50656,5441.27,SUCCESS
TXN775736,2025-05-08,Delhi,DEL-3,ACC49886,2008.91,SUCCESS
TXN849763,2025-05-08,Delhi,DEL-3,ACC21967,6188.14,SUCCESS
TXN738029,2025-05-08,Delhi,DEL-3,ACC19813,1241.78,SUCCESS
TXN232339,2025-05-08,Delhi,DEL-3,ACC23141,1103.08,SUCCESS
TXN348877,2025-05-08,Delhi,DEL-3,ACC74807,4951.67,SUCCESS
TXN488149,2025-05-08,Delhi,DEL-3,ACC91382,2632.65,SUCCESS
TXN956640,2025-05-08,Delhi,DEL-3,ACC95724,8091.38,FAILED
TXN877215,2025-05-08,Delhi,DEL-3,ACC80979,276.56,SUCCESS
TXN258160,2025-05-08,Delhi,DEL-3,ACC85007,5644.19,SUCCESS
TXN659303,2025-05-08,Delhi,DEL-3,ACC83826,6102.29,SUCCESS
TXN110714,2025-05-08,Delhi,DEL-3,ACC57070,8703.13,PENDING
TXN688243,2025-05-08,Delhi,DEL-3,ACC73426,8882.02,FAILED
TXN734426,2025-05-08,Delhi,DEL-3,ACC88751,2178.43,SUCCESS
TXN987743,2025-05-07,Delhi,DEL-3,ACC51109,1871.57,FAILED
TXN760101,2025-05-07,Delhi,DEL-3,ACC19079,4842.54,SUCCESS
TXN536301,2025-05-07,Delhi,DEL-3,ACC38693,3575.15,PENDING
TXN675688,2025-05-07,Delhi,DEL-3,ACC66560,7878.09,FAILED
TXN838112,2025-05-07,Delhi,DEL-3,ACC78837,101.36,FAILED
TXN695949,2025-05-07,Delhi,DEL-3,ACC65519,9215.2,SUCCESS
TXN144675,2025-05-07,Delhi,DEL-3,ACC50321,8439.48,SUCCESS
TXN822009,2025-05-07,Delhi,DEL-3,ACC75942,6583.33,SUCCESS
TXN480637,2025-05-07,Delhi,DEL-3,ACC39537,1052.79,SUCCESS
TXN703965,2025-05-07,Delhi,DEL-3,ACC62348,7346.43,FAILED
TXN715672,2025-05-07,Delhi,DEL-3,ACC72963,3994.03,SUCCESS
TXN852860,2025-05-07,Delhi,DEL-3,ACC27459,1413.18,SUCCESS
TXN970273,2025-05-07,Delhi,DEL-3,ACC71861,8565.28,SUCCESS
TXN961195,2025-05-07,Delhi,DEL-3,ACC14923,762.15,SUCCESS
TXN418699,2025-05-07,Delhi,DEL-3,ACC29065,4391.68,FAILED
TXN953802,2025-05-07,Delhi,DEL-3,ACC22506,5925.13,SUCCESS
TXN850317,2025-05-07,Delhi,DEL-3,ACC16577,1449.83,SUCCESS
TXN486301,2025-05-07,Delhi,DEL-3,ACC21390,5934.43,SUCCESS
TXN796423,2025-05-07,Delhi,DEL-3,ACC87300,1748.14,SUCCESS
TXN560324,2025-05-07,Delhi,DEL-3,ACC32026,778.54,SUCCESS
TXN114934,2025-05-07,Delhi,DEL-3,ACC84931,4602.67,SUCCESS
TXN699459,2025-05-07,Delhi,DEL-3,ACC23376,4956.58,SUCCESS
TXN612311,2025-05-07,Delhi,DEL-3,ACC14580,458.39,SUCCESS
TXN239017,2025-05-07,Delhi,DEL-3,ACC60363,7783.1,SUCCESS
TXN318139,2025-05-07,Delhi,DEL-3,ACC94839,9907.45,PENDING
TXN571087,2025-05-07,Delhi,DEL-3,ACC82463,8281.83,SUCCESS
TXN427485,2025-05-07,Delhi,DEL-3,ACC85897,4416.23,SUCCESS
TXN668583,2025-05-07,Delhi,DEL-3,ACC54306,1465.2,SUCCESS
TXN254068,2025-05-07,Delhi,DEL-3,ACC50664,1374.45,FAILED
TXN243441,2025-05-07,Delhi,DEL-3,ACC18239,4562.48,SUCCESS
TXN446637,2025-05-07,Delhi,DEL-3,ACC19879,6913.25,SUCCESS
TXN127357,2025-05-07,Delhi,DEL-3,ACC59205,8137.69,SUCCESS
TXN610590,2025-05-07,Delhi,DEL-3,ACC45778,1835.84,SUCCESS
TXN796876,2025-05-07,Delhi,DEL-3,ACC66837,5147.1,SUCCESS
TXN426099,2025-05-07,Delhi,DEL-3,ACC25439,7727.41,SUCCESS
TXN273116,2025-05-07,Delhi,DEL-3,ACC13207,8009.46,SUCCESS
TXN213353,2025-05-07,Delhi,DEL-3,ACC83832,2359.93,SUCCESS
TXN332225,2025-05-07,Delhi,DEL-3,ACC74068,4322.37,SUCCESS
TXN572889,2025-05-07,Delhi,DEL-3,ACC16845,7427.13,SUCCESS
TXN303211,2025-05-07,Delhi,DEL-3,ACC12779,5628.26,SUCCESS
TXN824109,2025-05-07,Delhi,DEL-3,ACC34126,1199.36,SUCCESS
TXN892573,2025-05-07,Delhi,DEL-3,ACC61191,3477.3,PENDING
TXN920789,2025-05-07,Delhi,DEL-3,ACC21454,1047.52,FAILED
TXN369786,2025-05-07,Delhi,DEL-3,ACC85920,9935.12,SUCCESS
TXN224737,2025-05-07,Delhi,DEL-3,ACC63565,6817.77,SUCCESS
TXN170928,2025-05-07,Delhi,DEL-3,ACC81742,7424.32,SUCCESS
TXN542899,2025-05-07,Delhi,DEL-3,ACC81635,4044.01,SUCCESS
TXN119043,2025-05-07,Delhi,DEL-3,ACC80746,7205.98,SUCCESS
TXN944605,2025-05-07,Delhi,DEL-3,ACC12746,3348.44,SUCCESS
TXN507109,2025-05-07,Delhi,DEL-3,ACC78292,3402.16,SUCCESS
TXN289753,2025-05-07,Delhi,DEL-3,ACC71799,5769.94,SUCCESS
TXN645940,2025-05-07,Delhi,DEL-3,ACC53157,3890.75,SUCCESS
TXN647621,2025-05-07,Delhi,DEL-3,ACC75276,9000.74,SUCCESS
TXN236980,2025-05-07,Delhi,DEL-3,ACC37513,8967.92,SUCCESS
TXN172642,2025-05-07,Delhi,DEL-3,ACC88029,5288.17,SUCCESS
TXN953505,2025-05-07,Delhi,DEL-3,ACC45186,921.76,SUCCESS
TXN475920,2025-05-07,Delhi,DEL-3,ACC98401,3939.96,SUCCESS
TXN188051,2025-05-07,Delhi,DEL-3,ACC50757,123.49,SUCCESS
TXN124133,2025-05-07,Delhi,DEL-3,ACC76573,5257.94,SUCCESS
TXN772857,2025-05-07,Delhi,DEL-3,ACC87318,5410.4,SUCCESS
TXN704527,2025-05-07,Delhi,DEL-3,ACC66313,4682.28,SUCCESS
TXN479296,2025-05-07,Delhi,DEL-3,ACC99218,3584.12,SUCCESS
TXN575000,2025-05-07,Delhi,DEL-3,ACC33638,7118.33,SUCCESS
TXN857501,2025-05-07,Delhi,DEL-3,ACC43961,7862.89,SUCCESS
TXN671822,2025-05-07,Delhi,DEL-3,ACC80988,2988.23,PENDING
TXN136081,2025-05-07,Delhi,DEL-3,ACC18626,2487.23,SUCCESS
TXN516529,2025-05-07,Delhi,DEL-3,ACC14599,110.74,FAILED
TXN720254,2025-05-07,Delhi,DEL-3,ACC60670,4381.22,SUCCESS
TXN541503,2025-05-07,Delhi,DEL-3,ACC97520,4689.22,SUCCESS
TXN233401,2025-05-07,Delhi,DEL-3,ACC76043,3565.45,SUCCESS
TXN648447,2025-05-07,Delhi,DEL-3,ACC29536,9500.87,FAILED
TXN750526,2025-05-07,Delhi,DEL-3,ACC87700,8738.2,PENDING
TXN555014,2025-05-07,Delhi,DEL-3,ACC31789,7319.45,SUCCESS
TXN753424,2025-05-07,Delhi,DEL-3,ACC47810,835.19,FAILED
TXN318856,2025-05-07,Delhi,DEL-3,ACC35940,4857.72,SUCCESS
TXN694094,2025-05-07,Delhi,DEL-3,ACC35951,9588.88,SUCCESS
TXN811215,2025-05-07,Delhi,DEL-3,ACC58842,3096.54,SUCCESS
TXN282311,2025-05-07,Delhi,DEL-3,ACC88648,9049.6,SUCCESS
TXN971202,2025-05-07,Delhi,DEL-3,ACC90272,2707.83,SUCCESS
TXN142337,2025-05-07,Delhi,DEL-3,ACC87172,8141.96,SUCCESS
TXN400740,2025-05-07,Delhi,DEL-3,ACC25983,1791.27,SUCCESS
TXN909238,2025-05-07,Delhi,DEL-3,ACC95710,2407.36,SUCCESS
TXN861332,2025-05-07,Delhi,DEL-3,ACC75897,2340.17,FAILED
TXN883877,2025-05-07,Delhi,DEL-3,ACC35868,4323.64,FAILED
TXN125446,2025-05-07,Delhi,DEL-3,ACC87082,565.93,FAILED
TXN756031,2025-05-07,Delhi,DEL-3,ACC63756,5327.51,FAILED
TXN135910,2025-05-07,Delhi,DEL-3,ACC35882,2043.93,SUCCESS
TXN778419,2025-05-07,Delhi,DEL-3,ACC18976,243.03,SUCCESS
TXN835878,2025-05-07,Delhi,DEL-3,ACC75540,1086.42,SUCCESS
TXN892531,2025-05-07,Delhi,DEL-3,ACC12579,2094.08,SUCCESS
TXN867810,2025-05-07,Delhi,DEL-3,ACC35270,2507.78,SUCCESS
TXN937302,2025-05-07,Delhi,DEL-3,ACC17257,8922.91,SUCCESS
TXN962742,2025-05-07,Delhi,DEL-3,ACC54563,8417.83,SUCCESS
TXN145157,2025-05-07,Delhi,DEL-3,ACC23523,8908.57,SUCCESS
TXN930305,2025-05-07,Delhi,DEL-3,ACC71586,6453.33,SUCCESS
TXN386838,2025-05-07,Delhi,DEL-3,ACC32200,865.12,FAILED
TXN204206,2025-05-07,Delhi,DEL-3,ACC49575,9637.46,SUCCESS
TXN572961,2025-05-07,Delhi,DEL-3,ACC39750,2907.62,SUCCESS
TXN690265,2025-05-07,Delhi,DEL-3,ACC35448,6651.43,SUCCESS
TXN921526,2025-05-07,Delhi,DEL-3,ACC94392,2341.72,SUCCESS
TXN289590,2025-05-06,Delhi,DEL-3,ACC23921,8461.94,SUCCESS
TXN968576,2025-05-06,Delhi,DEL-3,ACC91176,8961.55,PENDING
TXN168656,2025-05-06,Delhi,DEL-3,ACC21925,4880.62,SUCCESS
TXN419738,2025-05-06,Delhi,DEL-3,ACC60306,2463.96,SUCCESS
TXN412884,2025-05-06,Delhi,DEL-3,ACC15078,4546.79,SUCCESS
TXN810134,2025-05-06,Delhi,DEL-3,ACC44616,6537.35,SUCCESS
TXN331602,2025-05-06,Delhi,DEL-3,ACC36303,1113.57,SUCCESS
TXN360381,2025-05-06,Delhi,DEL-3,ACC36004,5332.07,SUCCESS
TXN547288,2025-05-06,Delhi,DEL-3,ACC50599,2699.58,FAILED
TXN570119,2025-05-06,Delhi,DEL-3,ACC67332,3206.31,SUCCESS
TXN344880,2025-05-06,Delhi,DEL-3,ACC64885,3804.74,SUCCESS
TXN651644,2025-05-06,Delhi,DEL-3,ACC15488,472.08,FAILED
TXN411781,2025-05-06,Delhi,DEL-3,ACC48826,1314.2,SUCCESS
TXN341500,2025-05-06,Delhi,DEL-3,ACC17482,754.48,FAILED
TXN291076,2025-05-06,Delhi,DEL-3,ACC76844,7767.97,FAILED
TXN803219,2025-05-06,Delhi,DEL-3,ACC93690,5420.08,SUCCESS
TXN479481,2025-05-06,Delhi,DEL-3,ACC28286,8075.44,SUCCESS
TXN341838,2025-05-06,Delhi,DEL-3,ACC26310,249.28,SUCCESS
TXN150981,2025-05-06,Delhi,DEL-3,ACC91366,5753.93,SUCCESS
TXN453202,2025-05-06,Delhi,DEL-3,ACC57570,1358.37,SUCCESS
TXN434468,2025-05-06,Delhi,DEL-3,ACC59871,1253.83,SUCCESS
TXN776544,2025-05-06,Delhi,DEL-3,ACC87489,5008.33,SUCCESS
TXN239692,2025-05-06,Delhi,DEL-3,ACC14498,4412.53,FAILED
TXN814109,2025-05-06,Delhi,DEL-3,ACC89245,849.62,SUCCESS
TXN828074,2025-05-06,Delhi,DEL-3,ACC81914,323.32,SUCCESS
TXN164514,2025-05-06,Delhi,DEL-3,ACC72451,5298.97,SUCCESS
TXN893302,2025-05-06,Delhi,DEL-3,ACC84638,8486.75,SUCCESS
TXN920259,2025-05-06,Delhi,DEL-3,ACC74180,6875.14,SUCCESS
TXN705186,2025-05-06,Delhi,DEL-3,ACC59088,4119.44,SUCCESS
TXN987340,2025-05-06,Delhi,DEL-3,ACC41034,8861.99,SUCCESS
TXN356760,2025-05-06,Delhi,DEL-3,ACC23956,4360.41,SUCCESS
TXN368199,2025-05-06,Delhi,DEL-3,ACC66429,871.8,PENDING
TXN634829,2025-05-06,Delhi,DEL-3,ACC94998,9607.2,SUCCESS
TXN240610,2025-05-06,Delhi,DEL-3,ACC72489,4340.77,SUCCESS
TXN940966,2025-05-06,Delhi,DEL-3,ACC79939,5977.96,SUCCESS
TXN849783,2025-05-06,Delhi,DEL-3,ACC77599,5595.01,FAILED
TXN287929,2025-05-06,Delhi,DEL-3,ACC91354,6486.86,SUCCESS
TXN460869,2025-05-06,Delhi,DEL-3,ACC97125,3891.32,SUCCESS
TXN956748,2025-05-06,Delhi,DEL-3,ACC74460,2974.8,SUCCESS
TXN964296,2025-05-06,Delhi,DEL-3,ACC83814,921.22,SUCCESS
TXN380911,2025-05-06,Delhi,DEL-3,ACC20073,9557.02,SUCCESS
TXN477925,2025-05-06,Delhi,DEL-3,ACC38621,1681.11,PENDING
TXN706394,2025-05-06,Delhi,DEL-3,ACC12274,3923.24,SUCCESS
TXN596996,2025-05-06,Delhi,DEL-3,ACC83484,7506.27,SUCCESS
TXN467956,2025-05-06,Delhi,DEL-3,ACC85775,3859.15,SUCCESS
TXN794100,2025-05-06,Delhi,DEL-3,ACC41381,526.73,SUCCESS
TXN519909,2025-05-06,Delhi,DEL-3,ACC19031,9363.81,SUCCESS
TXN828966,2025-05-06,Delhi,DEL-3,ACC63886,8034.9,PENDING
TXN282764,2025-05-06,Delhi,DEL-3,ACC68600,4683.76,PENDING
TXN506092,2025-05-06,Delhi,DEL-3,ACC37841,426.44,SUCCESS
TXN511687,2025-05-06,Delhi,DEL-3,ACC13898,6702.97,SUCCESS
TXN798969,2025-05-06,Delhi,DEL-3,ACC97230,2805.58,SUCCESS
TXN752751,2025-05-06,Delhi,DEL-3,ACC89366,9914.8,SUCCESS
TXN805191,2025-05-06,Delhi,DEL-3,ACC13886,370.64,SUCCESS
TXN322396,2025-05-06,Delhi,DEL-3,ACC44705,2701.02,PENDING
TXN656697,2025-05-06,Delhi,DEL-3,ACC34137,7488.21,SUCCESS
TXN452636,2025-05-06,Delhi,DEL-3,ACC94492,9561.44,FAILED
TXN804241,2025-05-06,Delhi,DEL-3,ACC28228,1730.88,SUCCESS
TXN615621,2025-05-06,Delhi,DEL-3,ACC98330,9278.84,FAILED
TXN966166,2025-05-06,Delhi,DEL-3,ACC62558,8337.28,PENDING
TXN347309,2025-05-06,Delhi,DEL-3,ACC35584,3850.83,FAILED
TXN435375,2025-05-06,Delhi,DEL-3,ACC20578,4147.73,SUCCESS
TXN722739,2025-05-06,Delhi,DEL-3,ACC22735,4337.7,SUCCESS
TXN687299,2025-05-06,Delhi,DEL-3,ACC68773,5839.29,FAILED
TXN628966,2025-05-06,Delhi,DEL-3,ACC92226,8220.96,FAILED
TXN413991,2025-05-06,Delhi,DEL-3,ACC60629,6716.23,SUCCESS
TXN765394,2025-05-06,Delhi,DEL-3,ACC69372,4342.62,SUCCESS
TXN558888,2025-05-06,Delhi,DEL-3,ACC41988,3746.12,SUCCESS
TXN888138,2025-05-06,Delhi,DEL-3,ACC27599,3081.02,FAILED
TXN542758,2025-05-06,Delhi,DEL-3,ACC20677,9823.86,FAILED
TXN702942,2025-05-06,Delhi,DEL-3,ACC76034,642.92,SUCCESS
TXN697206,2025-05-06,Delhi,DEL-3,ACC90845,4472.36,SUCCESS
TXN201908,2025-05-06,Delhi,DEL-3,ACC62848,695.8,SUCCESS
TXN359968,2025-05-06,Delhi,DEL-3,ACC18915,1597.45,SUCCESS
TXN275200,2025-05-06,Delhi,DEL-3,ACC23592,9635.04,SUCCESS
TXN816117,2025-05-06,Delhi,DEL-3,ACC20021,7099.12,FAILED
TXN907160,2025-05-06,Delhi,DEL-3,ACC94088,869.11,FAILED
TXN699392,2025-05-06,Delhi,DEL-3,ACC79245,2506.59,SUCCESS
TXN477880,2025-05-06,Delhi,DEL-3,ACC54734,8379.88,SUCCESS
TXN766635,2025-05-06,Delhi,DEL-3,ACC59387,420.0,FAILED
TXN528675,2025-05-06,Delhi,DEL-3,ACC78922,6459.71,SUCCESS
TXN280758,2025-05-06,Delhi,DEL-3,ACC24041,6171.8,SUCCESS
TXN454345,2025-05-06,Delhi,DEL-3,ACC25082,5529.43,SUCCESS
TXN507081,2025-05-06,Delhi,DEL-3,ACC73065,3316.06,FAILED
TXN808486,2025-05-06,Delhi,DEL-3,ACC46806,6282.93,SUCCESS
TXN505309,2025-05-06,Delhi,DEL-3,ACC32060,2185.66,SUCCESS
TXN924452,2025-05-06,Delhi,DEL-3,ACC28720,2842.53,SUCCESS
TXN976293,2025-05-06,Delhi,DEL-3,ACC61134,4555.75,SUCCESS
TXN681536,2025-05-06,Delhi,DEL-3,ACC44696,1201.67,SUCCESS
TXN308579,2025-05-06,Delhi,DEL-3,ACC41906,7979.76,SUCCESS
TXN630137,2025-05-06,Delhi,DEL-3,ACC46052,2021.92,SUCCESS
TXN213141,2025-05-06,Delhi,DEL-3,ACC52413,1902.17,SUCCESS
TXN494984,2025-05-06,Delhi,DEL-3,ACC21570,1053.88,SUCCESS
TXN929182,2025-05-06,Delhi,DEL-3,ACC72859,9062.41,SUCCESS
TXN238634,2025-05-06,Delhi,DEL-3,ACC78818,3691.71,PENDING
TXN730090,2025-05-06,Delhi,DEL-3,ACC19931,4866.69,SUCCESS
TXN740731,2025-05-06,Delhi,DEL-3,ACC56545,9398.45,FAILED
TXN153673,2025-05-06,Delhi,DEL-3,ACC47166,1093.05,SUCCESS
TXN803159,2025-05-06,Delhi,DEL-3,ACC29960,2227.1,SUCCESS
TXN135394,2025-05-06,Delhi,DEL-3,ACC67524,9552.61,SUCCESS
TXN552403,2025-05-05,Delhi,DEL-3,ACC36386,8260.36,SUCCESS
TXN555939,2025-05-05,Delhi,DEL-3,ACC96485,8573.98,SUCCESS
TXN873496,2025-05-05,Delhi,DEL-3,ACC68407,5874.44,SUCCESS
TXN680275,2025-05-05,Delhi,DEL-3,ACC46885,2999.91,SUCCESS
TXN356396,2025-05-05,Delhi,DEL-3,ACC92491,7053.99,SUCCESS
TXN878186,2025-05-05,Delhi,DEL-3,ACC51826,6495.49,SUCCESS
TXN266472,2025-05-05,Delhi,DEL-3,ACC21339,9379.38,FAILED
TXN924994,2025-05-05,Delhi,DEL-3,ACC58149,6597.01,SUCCESS
TXN173751,2025-05-05,Delhi,DEL-3,ACC95223,1865.61,FAILED
TXN976118,2025-05-05,Delhi,DEL-3,ACC48682,3630.85,SUCCESS
TXN332386,2025-05-05,Delhi,DEL-3,ACC73266,8462.05,SUCCESS
TXN174410,2025-05-05,Delhi,DEL-3,ACC77229,9037.17,PENDING
TXN780137,2025-05-05,Delhi,DEL-3,ACC46132,6058.19,SUCCESS
TXN467559,2025-05-05,Delhi,DEL-3,ACC56425,4283.28,SUCCESS
TXN808788,2025-05-05,Delhi,DEL-3,ACC32030,6945.88,SUCCESS
TXN898909,2025-05-05,Delhi,DEL-3,ACC58014,7638.18,SUCCESS
TXN679300,2025-05-05,Delhi,DEL-3,ACC89507,313.94,FAILED
TXN490491,2025-05-05,Delhi,DEL-3,ACC78650,1272.06,SUCCESS
TXN401631,2025-05-05,Delhi,DEL-3,ACC64086,7644.34,SUCCESS
TXN177162,2025-05-05,Delhi,DEL-3,ACC50693,7660.09,FAILED
TXN601446,2025-05-05,Delhi,DEL-3,ACC30363,5501.6,SUCCESS
TXN832749,2025-05-05,Delhi,DEL-3,ACC64293,424.44,SUCCESS
TXN414339,2025-05-05,Delhi,DEL-3,ACC40066,289.89,SUCCESS
TXN781364,2025-05-05,Delhi,DEL-3,ACC97231,3309.77,SUCCESS
TXN869984,2025-05-05,Delhi,DEL-3,ACC30836,7302.66,SUCCESS
TXN464774,2025-05-05,Delhi,DEL-3,ACC61852,3134.14,SUCCESS
TXN917194,2025-05-05,Delhi,DEL-3,ACC13256,7642.41,SUCCESS
TXN379788,2025-05-05,Delhi,DEL-3,ACC57777,9491.21,SUCCESS
TXN684258,2025-05-05,Delhi,DEL-3,ACC94428,6744.74,FAILED
TXN964433,2025-05-05,Delhi,DEL-3,ACC53373,1240.74,SUCCESS
TXN970625,2025-05-05,Delhi,DEL-3,ACC93169,9132.77,PENDING
TXN515210,2025-05-05,Delhi,DEL-3,ACC57047,134.26,SUCCESS
TXN471944,2025-05-05,Delhi,DEL-3,ACC99689,1197.97,PENDING
TXN873727,2025-05-05,Delhi,DEL-3,ACC34368,7342.19,FAILED
TXN118565,2025-05-05,Delhi,DEL-3,ACC88783,8856.13,PENDING
TXN214676,2025-05-05,Delhi,DEL-3,ACC87903,3484.64,SUCCESS
