transaction_id,date,city,branch_id,account_no,amount,status
TXN422325,2025-05-08,Bangalore,BAN-4,ACC46719,1302.34,SUCCESS
TXN501087,2025-05-08,Bangalore,BAN-4,ACC95260,4737.08,SUCCESS
TXN555928,2025-05-08,Bangalore,BAN-4,ACC72500,3617.85,SUCCESS
TXN944794,2025-05-08,Bangalore,BAN-4,ACC81005,5214.91,SUCCESS
TXN865528,2025-05-08,Bangalore,BAN-4,ACC75515,8609.83,SUCCESS
TXN745737,2025-05-08,Bangalore,BAN-4,ACC72495,1479.9,SUCCESS
TXN635057,2025-05-08,Bangalore,BAN-4,ACC68806,6600.46,SUCCESS
TXN734679,2025-05-08,Bangalore,BAN-4,ACC88333,8017.25,FAILED
TXN422396,2025-05-08,Bangalore,BAN-4,ACC66436,3781.95,SUCCESS
TXN683752,2025-05-08,Bangalore,BAN-4,ACC78863,3070.72,FAILED
TXN210960,2025-05-08,Bangalore,BAN-4,ACC37072,9851.47,SUCCESS
TXN294551,2025-05-08,Bangalore,BAN-4,ACC36763,728.5,SUCCESS
TXN773884,2025-05-08,Bangalore,BAN-4,ACC15279,2359.68,FAILED
TXN192307,2025-05-08,Bangalore,BAN-4,ACC89355,4262.9,SUCCESS
TXN104974,2025-05-08,Bangalore,BAN-4,ACC60481,4075.31,FAILED
TXN335760,2025-05-08,Bangalore,BAN-4,ACC45178,6925.69,SUCCESS
TXN943212,2025-05-08,Bangalore,BAN-4,ACC66566,4466.95,SUCCESS
TXN983414,2025-05-08,Bangalore,BAN-4,ACC38353,8293.69,SUCCESS
TXN422090,2025-05-08,Bangalore,BAN-4,ACC98026,6359.9,SUCCESS
TXN760637,2025-05-08,Bangalore,BAN-4,ACC56917,3998.9,SUCCESS
TXN114954,2025-05-08,Bangalore,BAN-4,ACC88552,5767.52,SUCCESS
TXN766635,2025-05-08,Bangalore,BAN-4,ACC93680,2088.51,SUCCESS
TXN221314,2025-05-08,Bangalore,BAN-4,ACC89646,4904.21,SUCCESS
TXN545788,2025-05-08,Bangalore,BAN-4,ACC14825,9182.66,SUCCESS
TXN865567,2025-05-08,Bangalore,BAN-4,ACC92477,8799.12,FAILED
TXN759313,2025-05-08,Bangalore,BAN-4,ACC69055,5913.96,SUCCESS
TXN804582,2025-05-08,Bangalore,BAN-4,ACC85942,8921.27,SUCCESS
TXN267096,2025-05-08,Bangalore,BAN-4,ACC17628,8139.91,SUCCESS
TXN383355,2025-05-08,Bangalore,BAN-4,ACC42635,7618.91,SUCCESS
TXN208756,2025-05-08,Bangalore,BAN-4,ACC47108,6893.93,SUCCESS
TXN495410,2025-05-08,Bangalore,BAN-4,ACC51814,7009.11,SUCCESS
TXN312940,2025-05-08,Bangalore,BAN-4,ACC64121,9766.17,SUCCESS
TXN632632,2025-05-08,Bangalore,BAN-4,ACC89362,9763.27,SUCCESS
TXN284514,2025-05-08,Bangalore,BAN-4,ACC49999,5243.4,SUCCESS
TXN440992,2025-05-08,Bangalore,BAN-4,ACC10726,3669.29,SUCCESS
TXN596110,2025-05-08,Bangalore,BAN-4,ACC53266,220.6,SUCCESS
TXN706892,2025-05-08,Bangalore,BAN-4,ACC21943,4435.85,SUCCESS
TXN960619,2025-05-08,Bangalore,BAN-4,ACC92702,6731.57,SUCCESS
TXN254639,2025-05-08,Bangalore,BAN-4,ACC46767,3644.21,PENDING
TXN990729,2025-05-08,Bangalore,BAN-4,ACC56979,807.43,SUCCESS
TXN323757,2025-05-08,Bangalore,BAN-4,ACC67764,2621.5,SUCCESS
TXN508131,2025-05-08,Bangalore,BAN-4,ACC91274,4996.53,SUCCESS
TXN327221,2025-05-08,Bangalore,BAN-4,ACC45310,9630.89,SUCCESS
TXN420174,2025-05-08,Bangalore,BAN-4,ACC85306,3086.79,SUCCESS
TXN741628,2025-05-08,Bangalore,BAN-4,ACC27798,930.57,SUCCESS
TXN242541,2025-05-08,Bangalore,BAN-4,ACC45680,4373.16,SUCCESS
TXN728277,2025-05-08,Bangalore,BAN-4,ACC33720,6994.68,SUCCESS
TXN667839,2025-05-08,Bangalore,BAN-4,ACC36970,4005.25,SUCCESS
TXN107918,2025-05-08,Bangalore,BAN-4,ACC47599,1682.93,FAILED
TXN928236,2025-05-08,Bangalore,BAN-4,ACC23007,6112.18,SUCCESS
TXN919949,2025-05-08,Bangalore,BAN-4,ACC80707,7012.89,FAILED
TXN688804,2025-05-08,Bangalore,BAN-4,ACC34371,7078.28,SUCCESS
TXN966552,2025-05-08,Bangalore,BAN-4,ACC59691,7496.16,SUCCESS
TXN889766,2025-05-08,Bangalore,BAN-4,ACC67046,8659.24,SUCCESS
TXN802857,2025-05-08,Bangalore,BAN-4,ACC26963,4858.71,PENDING
TXN867688,2025-05-08,Bangalore,BAN-4,ACC88921,714.61,SUCCESS
TXN399043,2025-05-08,Bangalore,BAN-4,ACC13437,8245.41,SUCCESS
TXN923815,2025-05-08,Bangalore,BAN-4,ACC68948,5447.88,FAILED
TXN301904,2025-05-08,Bangalore,BAN-4,ACC76792,8137.9,SUCCESS
TXN477393,2025-05-08,Bangalore,BAN-4,ACC51822,8708.4,SUCCESS
TXN360255,2025-05-08,Bangalore,BAN-4,ACC52184,2766.41,FAILED
TXN577294,2025-05-08,Bangalore,BAN-4,ACC45577,3872.85,SUCCESS
TXN780711,2025-05-08,Bangalore,BAN-4,ACC52248,5822.61,SUCCESS
TXN291042,2025-05-08,Bangalore,BAN-4,ACC12967,7053.86,SUCCESS
TXN523758,2025-05-08,Bangalore,BAN-4,ACC36091,9077.57,SUCCESS
TXN787943,2025-05-08,Bangalore,BAN-4,ACC57903,9548.05,SUCCESS
TXN651671,2025-05-08,Bangalore,BAN-4,ACC91265,8906.68,SUCCESS
TXN156862,2025-05-08,Bangalore,BAN-4,ACC50758,1531.68,SUCCESS
TXN685819,2025-05-08,Bangalore,BAN-4,ACC30471,4247.63,SUCCESS
TXN292015,2025-05-07,Bangalore,BAN-4,ACC33589,5096.14,SUCCESS
TXN884321,2025-05-07,Bangalore,BAN-4,ACC39111,1746.59,SUCCESS
TXN475394,2025-05-07,Bangalore,BAN-4,ACC67821,6359.9,SUCCESS
TXN838843,2025-05-07,Bangalore,BAN-4,ACC14847,4643.47,SUCCESS
TXN341179,2025-05-07,Bangalore,BAN-4,ACC23831,8102.43,SUCCESS
TXN777506,2025-05-07,Bangalore,BAN-4,ACC39628,3062.56,SUCCESS
TXN470911,2025-05-07,Bangalore,BAN-4,ACC28172,9310.06,SUCCESS
TXN682984,2025-05-07,Bangalore,BAN-4,ACC19589,4528.55,FAILED
TXN736385,2025-05-07,Bangalore,BAN-4,ACC61703,9407.59,SUCCESS
TXN996414,2025-05-07,Bangalore,BAN-4,ACC27344,3958.05,FAILED
TXN721009,2025-05-07,Bangalore,BAN-4,ACC59360,4144.94,FAILED
TXN727055,2025-05-07,Bangalore,BAN-4,ACC19512,4665.59,SUCCESS
TXN497094,2025-05-07,Bangalore,BAN-4,ACC48746,5770.48,FAILED
TXN168652,2025-05-07,Bangalore,BAN-4,ACC56625,5944.14,PENDING
TXN305134,2025-05-07,Bangalore,BAN-4,ACC16641,5106.52,PENDING
TXN411391,2025-05-07,Bangalore,BAN-4,ACC38735,3703.01,SUCCESS
TXN458647,2025-05-07,Bangalore,BAN-4,ACC58705,5840.3,SUCCESS
TXN839496,2025-05-07,Bangalore,BAN-4,ACC96501,6166.12,SUCCESS
TXN125719,2025-05-07,Bangalore,BAN-4,ACC47379,3082.82,SUCCESS
TXN936803,2025-05-07,Bangalore,BAN-4,ACC84998,6949.51,PENDING
TXN760388,2025-05-07,Bangalore,BAN-4,ACC56195,4435.83,SUCCESS
TXN531682,2025-05-07,Bangalore,BAN-4,ACC96818,5391.02,SUCCESS
TXN685154,2025-05-07,Bangalore,BAN-4,ACC37040,4784.47,FAILED
TXN393917,2025-05-07,Bangalore,BAN-4,ACC56092,1642.55,SUCCESS
TXN367306,2025-05-07,Bangalore,BAN-4,ACC14050,6426.92,SUCCESS
TXN296004,2025-05-07,Bangalore,BAN-4,ACC13821,7544.32,SUCCESS
TXN156861,2025-05-07,Bangalore,BAN-4,ACC63389,8555.98,FAILED
TXN313372,2025-05-07,Bangalore,BAN-4,ACC20054,6834.15,FAILED
TXN410055,2025-05-07,Bangalore,BAN-4,ACC85856,5007.77,SUCCESS
TXN711048,2025-05-07,Bangalore,BAN-4,ACC87665,240.91,SUCCESS
TXN665904,2025-05-07,Bangalore,BAN-4,ACC46770,5063.41,SUCCESS
TXN846917,2025-05-07,Bangalore,BAN-4,ACC79986,4632.1,SUCCESS
TXN897371,2025-05-07,Bangalore,BAN-4,ACC30705,2356.31,FAILED
TXN241508,2025-05-07,Bangalore,BAN-4,ACC64587,551.64,SUCCESS
TXN624433,2025-05-07,Bangalore,BAN-4,ACC99628,3045.08,SUCCESS
TXN950477,2025-05-07,Bangalore,BAN-4,ACC96280,6151.84,SUCCESS
TXN514438,2025-05-07,Bangalore,BAN-4,ACC49081,3806.9,SUCCESS
TXN213637,2025-05-07,Bangalore,BAN-4,ACC20650,239.67,FAILED
TXN306214,2025-05-07,Bangalore,BAN-4,ACC58112,6229.13,SUCCESS
TXN472214,2025-05-07,Bangalore,BAN-4,ACC78368,5052.62,FAILED
TXN517291,2025-05-07,Bangalore,BAN-4,ACC19308,8480.7,SUCCESS
TXN866431,2025-05-07,Bangalore,BAN-4,ACC84123,2327.79,PENDING
TXN369246,2025-05-07,Bangalore,BAN-4,ACC53419,6645.52,SUCCESS
TXN885125,2025-05-07,Bangalore,BAN-4,ACC51372,8650.83,FAILED
TXN326003,2025-05-07,Bangalore,BAN-4,ACC47129,4057.14,SUCCESS
TXN322297,2025-05-07,Bangalore,BAN-4,ACC68321,2437.27,SUCCESS
TXN480818,2025-05-07,Bangalore,BAN-4,ACC48615,1517.58,PENDING
TXN411856,2025-05-07,Bangalore,BAN-4,ACC84911,7018.42,SUCCESS
TXN215976,2025-05-07,Bangalore,BAN-4,ACC24321,3017.85,SUCCESS
TXN380832,2025-05-07,Bangalore,BAN-4,ACC52704,8380.9,SUCCESS
TXN198085,2025-05-07,Bangalore,BAN-4,ACC93313,5341.39,SUCCESS
TXN561010,2025-05-07,Bangalore,BAN-4,ACC20974,8005.01,SUCCESS
TXN142433,2025-05-07,Bangalore,BAN-4,ACC60732,892.84,SUCCESS
TXN499740,2025-05-07,Bangalore,BAN-4,ACC81232,2661.58,SUCCESS
TXN891022,2025-05-07,Bangalore,BAN-4,ACC21217,9868.4,SUCCESS
TXN867908,2025-05-07,Bangalore,BAN-4,ACC53566,6776.62,SUCCESS
TXN256179,2025-05-07,Bangalore,BAN-4,ACC72700,4254.47,SUCCESS
TXN118551,2025-05-07,Bangalore,BAN-4,ACC67546,5396.28,SUCCESS
TXN378040,2025-05-07,Bangalore,BAN-4,ACC10741,6889.49,SUCCESS
TXN596625,2025-05-07,Bangalore,BAN-4,ACC51575,4369.92,SUCCESS
TXN315788,2025-05-07,Bangalore,BAN-4,ACC17293,7905.29,SUCCESS
TXN613236,2025-05-07,Bangalore,BAN-4,ACC30487,3244.54,SUCCESS
TXN219879,2025-05-07,Bangalore,BAN-4,ACC63510,6366.21,FAILED
TXN544088,2025-05-07,Bangalore,BAN-4,ACC98033,4118.35,FAILED
TXN760141,2025-05-07,Bangalore,BAN-4,ACC92319,9098.38,PENDING
TXN245141,2025-05-07,Bangalore,BAN-4,ACC74576,7014.85,SUCCESS
TXN667026,2025-05-07,Bangalore,BAN-4,ACC96144,8151.39,SUCCESS
TXN735938,2025-05-07,Bangalore,BAN-4,ACC33246,7704.48,SUCCESS
TXN772141,2025-05-07,Bangalore,BAN-4,ACC88503,1256.96,FAILED
TXN459021,2025-05-07,Bangalore,BAN-4,ACC32655,1354.16,SUCCESS
TXN636555,2025-05-07,Bangalore,BAN-4,ACC94639,1514.4,SUCCESS
TXN417328,2025-05-07,Bangalore,BAN-4,ACC57829,5330.99,SUCCESS
TXN863152,2025-05-07,Bangalore,BAN-4,ACC59929,511.64,FAILED
TXN926622,2025-05-07,Bangalore,BAN-4,ACC44833,4364.22,SUCCESS
TXN157064,2025-05-07,Bangalore,BAN-4,ACC64660,677.28,SUCCESS
TXN258591,2025-05-07,Bangalore,BAN-4,ACC76554,2291.42,SUCCESS
TXN877877,2025-05-07,Bangalore,BAN-4,ACC40121,1799.12,FAILED
TXN190680,2025-05-07,Bangalore,BAN-4,ACC29184,9640.32,SUCCESS
TXN935215,2025-05-07,Bangalore,BAN-4,ACC48823,8075.38,SUCCESS
TXN855875,2025-05-07,Bangalore,BAN-4,ACC32855,4338.71,SUCCESS
TXN124093,2025-05-07,Bangalore,BAN-4,ACC37291,3868.98,SUCCESS
TXN719180,2025-05-07,Bangalore,BAN-4,ACC88092,4125.13,FAILED
TXN870220,2025-05-07,Bangalore,BAN-4,ACC94594,4098.92,SUCCESS
TXN287850,2025-05-07,Bangalore,BAN-4,ACC16221,4602.52,SUCCESS
TXN540169,2025-05-07,Bangalore,BAN-4,ACC10606,1753.56,SUCCESS
TXN234019,2025-05-07,Bangalore,BAN-4,ACC89684,1582.07,SUCCESS
TXN947513,2025-05-07,Bangalore,BAN-4,ACC32491,5877.57,SUCCESS
TXN824959,2025-05-07,Bangalore,BAN-4,ACC89612,1746.57,FAILED
TXN341153,2025-05-07,Bangalore,BAN-4,ACC92230,5188.55,SUCCESS
TXN389635,2025-05-07,Bangalore,BAN-4,ACC90618,6976.37,FAILED
TXN498901,2025-05-07,Bangalore,BAN-4,ACC82993,2367.86,SUCCESS
TXN803967,2025-05-07,Bangalore,BAN-4,ACC21240,2963.66,SUCCESS
TXN785900,2025-05-07,Bangalore,BAN-4,ACC28378,9453.63,SUCCESS
TXN748602,2025-05-07,Bangalore,BAN-4,ACC22611,2282.12,SUCCESS
TXN547547,2025-05-07,Bangalore,BAN-4,ACC52169,1703.55,FAILED
TXN318052,2025-05-07,Bangalore,BAN-4,ACC99352,4234.6,SUCCESS
TXN808954,2025-05-07,Bangalore,BAN-4,ACC65982,8172.85,SUCCESS
TXN674733,2025-05-07,Bangalore,BAN-4,ACC67022,9006.08,SUCCESS
TXN546098,2025-05-07,Bangalore,BAN-4,ACC10713,2048.79,SUCCESS
TXN452926,2025-05-07,Bangalore,BAN-4,ACC95411,3423.43,FAILED
TXN389798,2025-05-06,Bangalore,BAN-4,ACC86911,3436.4,SUCCESS
TXN742942,2025-05-06,Bangalore,BAN-4,ACC22348,5539.0,SUCCESS
TXN445711,2025-05-06,Bangalore,BAN-4,ACC55773,9436.45,SUCCESS
TXN692530,2025-05-06,Bangalore,BAN-4,ACC59431,869.17,SUCCESS
TXN347071,2025-05-06,Bangalore,BAN-4,ACC63612,5027.71,SUCCESS
TXN247453,2025-05-06,Bangalore,BAN-4,ACC41309,9203.56,FAILED
TXN246974,2025-05-06,Bangalore,BAN-4,ACC53035,9175.47,FAILED
TXN886174,2025-05-06,Bangalore,BAN-4,ACC47186,3149.27,SUCCESS
TXN224883,2025-05-06,Bangalore,BAN-4,ACC33066,3742.75,SUCCESS
TXN759236,2025-05-06,Bangalore,BAN-4,ACC53738,8273.42,SUCCESS
TXN281986,2025-05-06,Bangalore,BAN-4,ACC39516,369.96,SUCCESS
TXN700295,2025-05-06,Bangalore,BAN-4,ACC41113,8243.11,FAILED
TXN439323,2025-05-06,Bangalore,BAN-4,ACC27375,5074.83,SUCCESS
TXN860047,2025-05-06,Bangalore,BAN-4,ACC75415,8669.95,PENDING
TXN617600,2025-05-06,Bangalore,BAN-4,ACC35109,6369.7,SUCCESS
TXN991438,2025-05-06,Bangalore,BAN-4,ACC72373,7089.59,PENDING
TXN822808,2025-05-06,Bangalore,BAN-4,ACC80811,144.32,SUCCESS
TXN205399,2025-05-06,Bangalore,BAN-4,ACC19176,2390.01,SUCCESS
TXN494971,2025-05-06,Bangalore,BAN-4,ACC64598,3774.43,PENDING
TXN767123,2025-05-06,Bangalore,BAN-4,ACC33022,4012.47,FAILED
TXN488388,2025-05-06,Bangalore,BAN-4,ACC95872,5132.64,SUCCESS
TXN794771,2025-05-06,Bangalore,BAN-4,ACC40739,1285.6,SUCCESS
TXN698249,2025-05-06,Bangalore,BAN-4,ACC26210,5621.14,SUCCESS
TXN359419,2025-05-06,Bangalore,BAN-4,ACC22908,689.93,SUCCESS
TXN932398,2025-05-06,Bangalore,BAN-4,ACC18612,1906.51,SUCCESS
TXN233991,2025-05-06,Bangalore,BAN-4,ACC19964,4553.55,SUCCESS
TXN539475,2025-05-06,Bangalore,BAN-4,ACC71240,6728.7,SUCCESS
TXN912227,2025-05-06,Bangalore,BAN-4,ACC17823,5493.75,SUCCESS
TXN131185,2025-05-06,Bangalore,BAN-4,ACC70103,2218.84,SUCCESS
TXN199540,2025-05-06,Bangalore,BAN-4,ACC57500,1339.12,SUCCESS
TXN136844,2025-05-06,Bangalore,BAN-4,ACC24931,5866.66,FAILED
TXN741527,2025-05-06,Bangalore,BAN-4,ACC93689,2739.38,SUCCESS
TXN150317,2025-05-06,Bangalore,BAN-4,ACC11573,4792.49,SUCCESS
TXN996948,2025-05-06,Bangalore,BAN-4,ACC41874,5128.78,SUCCESS
TXN703173,2025-05-06,Bangalore,BAN-4,ACC13375,7524.79,SUCCESS
TXN192287,2025-05-06,Bangalore,BAN-4,ACC71949,125.48,SUCCESS
TXN143309,2025-05-06,Bangalore,BAN-4,ACC50067,1640.01,SUCCESS
TXN827727,2025-05-06,Bangalore,BAN-4,ACC98765,2138.33,FAILED
TXN445812,2025-05-06,Bangalore,BAN-4,ACC26030,1845.28,FAILED
TXN134811,2025-05-06,Bangalore,BAN-4,ACC24645,2660.16,SUCCESS
TXN523808,2025-05-06,Bangalore,BAN-4,ACC69127,6832.02,FAILED
TXN341703,2025-05-06,Bangalore,BAN-4,ACC94740,4912.15,SUCCESS
TXN930548,2025-05-06,Bangalore,BAN-4,ACC13785,2331.1,FAILED
TXN899736,2025-05-06,Bangalore,BAN-4,ACC34063,589.13,SUCCESS
TXN517095,2025-05-06,Bangalore,BAN-4,ACC40717,3364.58,SUCCESS
TXN999098,2025-05-06,Bangalore,BAN-4,ACC60314,5763.04,SUCCESS
TXN888125,2025-05-06,Bangalore,BAN-4,ACC43941,1211.52,SUCCESS
TXN718936,2025-05-06,Bangalore,BAN-4,ACC97590,6961.43,PENDING
TXN512442,2025-05-06,Bangalore,BAN-4,ACC49539,7714.01,SUCCESS
TXN119380,2025-05-06,Bangalore,BAN-4,ACC19322,3262.96,SUCCESS
TXN735764,2025-05-06,Bangalore,BAN-4,ACC39955,4535.17,FAILED
TXN979187,2025-05-06,Bangalore,BAN-4,ACC78730,4173.27,PENDING
TXN253055,2025-05-06,Bangalore,BAN-4,ACC42390,1699.86,SUCCESS
TXN909604,2025-05-06,Bangalore,BAN-4,ACC14219,4154.28,SUCCESS
TXN206485,2025-05-06,Bangalore,BAN-4,ACC59502,8296.28,SUCCESS
TXN396819,2025-05-06,Bangalore,BAN-4,ACC12585,9470.87,SUCCESS
TXN103599,2025-05-06,Bangalore,BAN-4,ACC15646,8720.37,SUCCESS
TXN500636,2025-05-06,Bangalore,BAN-4,ACC29932,8156.54,SUCCESS
TXN500619,2025-05-06,Bangalore,BAN-4,ACC51876,2462.14,SUCCESS
TXN890209,2025-05-06,Bangalore,BAN-4,ACC64294,4643.59,SUCCESS
TXN416704,2025-05-06,Bangalore,BAN-4,ACC60305,703.58,SUCCESS
TXN879912,2025-05-06,Bangalore,BAN-4,ACC52866,4370.27,SUCCESS
TXN747249,2025-05-06,Bangalore,BAN-4,ACC65635,9607.85,SUCCESS
TXN284568,2025-05-06,Bangalore,BAN-4,ACC71618,1832.15,SUCCESS
TXN674989,2025-05-06,Bangalore,BAN-4,ACC75812,2724.32,SUCCESS
TXN826938,2025-05-06,Bangalore,BAN-4,ACC94604,1656.82,SUCCESS
TXN192171,2025-05-06,Bangalore,BAN-4,ACC68286,4055.82,FAILED
TXN249536,2025-05-06,Bangalore,BAN-4,ACC30278,6909.27,SUCCESS
TXN531555,2025-05-06,Bangalore,BAN-4,ACC79292,5263.44,SUCCESS
TXN911354,2025-05-06,Bangalore,BAN-4,ACC14445,6045.33,SUCCESS
TXN798278,2025-05-06,Bangalore,BAN-4,ACC60358,5752.85,SUCCESS
TXN270882,2025-05-06,Bangalore,BAN-4,ACC45082,2849.49,SUCCESS
TXN184616,2025-05-06,Bangalore,BAN-4,ACC51418,8717.43,SUCCESS
TXN865308,2025-05-06,Bangalore,BAN-4,ACC46034,6274.09,FAILED
TXN380532,2025-05-06,Bangalore,BAN-4,ACC88488,7890.66,FAILED
TXN814368,2025-05-06,Bangalore,BAN-4,ACC10614,5504.91,SUCCESS
TXN554687,2025-05-06,Bangalore,BAN-4,ACC89140,178.73,PENDING
TXN685443,2025-05-06,Bangalore,BAN-4,ACC41237,5047.36,SUCCESS
TXN963059,2025-05-06,Bangalore,BAN-4,ACC66730,419.41,SUCCESS
TXN997417,2025-05-06,Bangalore,BAN-4,ACC25918,4932.47,SUCCESS
TXN328090,2025-05-06,Bangalore,BAN-4,ACC51083,6262.32,SUCCESS
TXN309793,2025-05-06,Bangalore,BAN-4,ACC43072,7898.44,FAILED
TXN214855,2025-05-06,Bangalore,BAN-4,ACC14058,8596.47,SUCCESS
TXN420188,2025-05-06,Bangalore,BAN-4,ACC55730,5429.32,SUCCESS
TXN224500,2025-05-06,Bangalore,BAN-4,ACC31081,1884.78,SUCCESS
TXN282415,2025-05-06,Bangalore,BAN-4,ACC22854,9075.84,PENDING
TXN985185,2025-05-06,Bangalore,BAN-4,ACC71770,6776.25,SUCCESS
TXN769073,2025-05-06,Bangalore,BAN-4,ACC77737,7891.58,FAILED
TXN219651,2025-05-06,Bangalore,BAN-4,ACC48977,1383.14,SUCCESS
TXN207050,2025-05-06,Bangalore,BAN-4,ACC77941,7076.49,PENDING
TXN177823,2025-05-06,Bangalore,BAN-4,ACC77757,6278.11,SUCCESS
TXN193366,2025-05-06,Bangalore,BAN-4,ACC98147,3215.93,SUCCESS
TXN469612,2025-05-06,Bangalore,BAN-4,ACC56971,8507.53,SUCCESS
TXN423139,2025-05-06,Bangalore,BAN-4,ACC50078,6395.46,SUCCESS
TXN744745,2025-05-06,Bangalore,BAN-4,ACC93685,7027.04,SUCCESS
TXN117005,2025-05-06,Bangalore,BAN-4,ACC81218,883.59,SUCCESS
TXN750569,2025-05-06,Bangalore,BAN-4,ACC89015,9593.36,SUCCESS
TXN918320,2025-05-06,Bangalore,BAN-4,ACC15780,304.39,SUCCESS
TXN549816,2025-05-06,Bangalore,BAN-4,ACC72237,3584.92,SUCCESS
TXN797888,2025-05-06,Bangalore,BAN-4,ACC99812,9490.53,SUCCESS
TXN976468,2025-05-05,Bangalore,BAN-4,ACC75767,408.01,SUCCESS
TXN447217,2025-05-05,Bangalore,BAN-4,ACC75905,1938.72,SUCCESS
TXN704084,2025-05-05,Bangalore,BAN-4,ACC83403,8004.7,SUCCESS
TXN118302,2025-05-05,Bangalore,BAN-4,ACC39516,733.34,FAILED
TXN558667,2025-05-05,Bangalore,BAN-4,ACC20451,8171.69,SUCCESS
TXN669807,2025-05-05,Bangalore,BAN-4,ACC42882,9505.29,SUCCESS
TXN125614,2025-05-05,Bangalore,BAN-4,ACC22391,3395.61,SUCCESS
TXN385481,2025-05-05,Bangalore,BAN-4,ACC43781,3843.46,SUCCESS
TXN645880,2025-05-05,Bangalore,BAN-4,ACC24272,9910.63,SUCCESS
TXN329899,2025-05-05,Bangalore,BAN-4,ACC69246,2340.81,SUCCESS
TXN474098,2025-05-05,Bangalore,BAN-4,ACC87558,4631.05,FAILED
TXN320535,2025-05-05,Bangalore,BAN-4,ACC23629,5070.25,SUCCESS
TXN863817,2025-05-05,Bangalore,BAN-4,ACC94094,237.42,SUCCESS
TXN304965,2025-05-05,Bangalore,BAN-4,ACC87908,698.04,PENDING
TXN927339,2025-05-05,Bangalore,BAN-4,ACC60147,2591.42,SUCCESS
TXN980958,2025-05-05,Bangalore,BAN-4,ACC65129,8917.93,SUCCESS
TXN658167,2025-05-05,Bangalore,BAN-4,ACC91748,5721.62,SUCCESS
TXN659350,2025-05-05,Bangalore,BAN-4,ACC49240,1155.6,FAILED
TXN626771,2025-05-05,Bangalore,BAN-4,ACC55638,6926.18,SUCCESS
TXN673885,2025-05-05,Bangalore,BAN-4,ACC79521,197.05,SUCCESS
TXN196544,2025-05-05,Bangalore,BAN-4,ACC22757,5999.17,SUCCESS
TXN345394,2025-05-05,Bangalore,BAN-4,ACC22735,9980.64,SUCCESS
TXN999165,2025-05-05,Bangalore,BAN-4,ACC90576,9318.89,SUCCESS
TXN159957,2025-05-05,Bangalore,BAN-4,ACC65092,9010.01,FAILED
TXN998193,2025-05-05,Bangalore,BAN-4,ACC56714,1266.81,SUCCESS
TXN378643,2025-05-05,Bangalore,BAN-4,ACC84225,4662.99,SUCCESS
TXN413396,2025-05-05,Bangalore,BAN-4,ACC37379,7253.29,FAILED
TXN826106,2025-05-05,Bangalore,BAN-4,ACC39414,382.19,SUCCESS
